VFB_ID	external_ID	cell_types
VFB_00102gcm	15160892	['medullary intrinsic neuron Mi1']
VFB_00102gcl	15149370	['medullary intrinsic neuron Mi1']
VFB_00102gco	15161120	['medullary intrinsic neuron Mi1']
VFB_00102ge1	15200940	['medullary intrinsic neuron Mi1']
VFB_00102gcn	15160906	['medullary intrinsic neuron Mi1']
VFB_00102ge0	15200878	['medullary intrinsic neuron Mi1']
VFB_00102gcy	15174182	['medullary intrinsic neuron Mi1']
VFB_00102gcx	15161987	['medullary intrinsic neuron Mi1']
VFB_00102gcz	15174379	['medullary intrinsic neuron Mi1']
VFB_00102gcu	15161850	['medullary intrinsic neuron Mi1']
VFB_00102ge7	15208331	['medullary intrinsic neuron Mi1']
VFB_00102gct	15161807	['medullary intrinsic neuron Mi1']
VFB_00102ge6	15206846	['medullary intrinsic neuron Mi1']
VFB_00102gcw	15161931	['medullary intrinsic neuron Mi1']
VFB_00102ge9	15212381	['medullary intrinsic neuron Mi1']
VFB_00102gcv	15161911	['medullary intrinsic neuron Mi1']
VFB_00102ge8	15212295	['medullary intrinsic neuron Mi1']
VFB_00102gb0	15110628	['medullary intrinsic neuron Mi1']
VFB_00102gb2	15110924	['medullary intrinsic neuron Mi1']
VFB_00102gb1	15110685	['medullary intrinsic neuron Mi1']
VFB_00102gb8	15114599	['medullary intrinsic neuron Mi1']
VFB_00102gb7	15114485	['medullary intrinsic neuron Mi1']
VFB_00102gb9	15114702	['medullary intrinsic neuron Mi1']
VFB_00102gb4	15111088	['medullary intrinsic neuron Mi1']
VFB_00102gb3	15110977	['medullary intrinsic neuron Mi1']
VFB_00102gb6	15113962	['medullary intrinsic neuron Mi1']
VFB_00102gb5	15111212	['medullary intrinsic neuron Mi1']
VFB_00102gaa	15086421	['medullary intrinsic neuron Mi1']
VFB_00102gag	15088797	['medullary intrinsic neuron Mi1']
VFB_00102gaf	15088742	['medullary intrinsic neuron Mi1']
VFB_00102gai	15090108	['medullary intrinsic neuron Mi1']
VFB_00102gah	15089135	['medullary intrinsic neuron Mi1']
VFB_00102gac	15086821	['medullary intrinsic neuron Mi1']
VFB_00102gab	15086544	['medullary intrinsic neuron Mi1']
VFB_00102gae	15087119	['medullary intrinsic neuron Mi1']
VFB_00102gad	15087075	['medullary intrinsic neuron Mi1']
VFB_00102gao	15107085	['medullary intrinsic neuron Mi1']
VFB_00102gc1	15138816	['medullary intrinsic neuron Mi1']
VFB_00102gan	15105217	['medullary intrinsic neuron Mi1']
VFB_00102gc0	15138652	['medullary intrinsic neuron Mi1']
VFB_00102gaq	15109151	['medullary intrinsic neuron Mi1']
VFB_00102gc3	15138870	['medullary intrinsic neuron Mi1']
VFB_00102gap	15109095	['medullary intrinsic neuron Mi1']
VFB_00102gc2	15138829	['medullary intrinsic neuron Mi1']
VFB_00102gak	15090854	['medullary intrinsic neuron Mi1']
VFB_00102gaj	15090164	['medullary intrinsic neuron Mi1']
VFB_00102gam	15103307	['medullary intrinsic neuron Mi1']
VFB_00102gal	15091415	['medullary intrinsic neuron Mi1']
VFB_00102gaw	15109607	['medullary intrinsic neuron Mi1']
VFB_00102gc9	15139851	['medullary intrinsic neuron Mi1']
VFB_00102gav	15109543	['medullary intrinsic neuron Mi1']
VFB_00102gc8	15139813	['medullary intrinsic neuron Mi1']
VFB_00102gay	15109779	['medullary intrinsic neuron Mi1']
VFB_00102gax	15109681	['medullary intrinsic neuron Mi1']
VFB_00102gas	15109187	['medullary intrinsic neuron Mi1']
VFB_00102gc5	15139330	['medullary intrinsic neuron Mi1']
VFB_00102gar	15109162	['medullary intrinsic neuron Mi1']
VFB_00102gc4	15139099	['medullary intrinsic neuron Mi1']
VFB_00102gau	15109531	['medullary intrinsic neuron Mi1']
VFB_00102gc7	15139749	['medullary intrinsic neuron Mi1']
VFB_00102gat	15109430	['medullary intrinsic neuron Mi1']
VFB_00102gc6	15139447	['medullary intrinsic neuron Mi1']
VFB_00102ga1	15079199	['medullary intrinsic neuron Mi1']
VFB_00102ga0	15078574	['medullary intrinsic neuron Mi1']
VFB_00102ga7	15084023	['medullary intrinsic neuron Mi1']
VFB_00102ga6	15083023	['medullary intrinsic neuron Mi1']
VFB_00102ga9	15085803	['medullary intrinsic neuron Mi1']
VFB_00102ga8	15085162	['medullary intrinsic neuron Mi1']
VFB_00102ga3	15080164	['medullary intrinsic neuron Mi1']
VFB_00102ga2	15079626	['medullary intrinsic neuron Mi1']
VFB_00102ga5	15080250	['medullary intrinsic neuron Mi1']
VFB_00102ga4	15080210	['medullary intrinsic neuron Mi1']
VFB_00102fzy	13692871	['medullary intrinsic neuron Mi1']
VFB_00102fzx	13689364	['T4b neuron']
VFB_00102fzz	13693885	['medullary intrinsic neuron Mi1']
VFB_00102fzu	13684081	['medullary intrinsic neuron Mi1']
VFB_00102fzt	13678559	['medullary intrinsic neuron Mi1']
VFB_00102fzw	13689085	['medullary intrinsic neuron Mi1']
VFB_00102fzv	13687477	['medullary intrinsic neuron Mi1']
VFB_00102fxw	12922030	['medullary intrinsic neuron Mi1']
VFB_00102fz9	13482918	['medullary intrinsic neuron Mi1']
VFB_00102fxv	12917646	['medullary intrinsic neuron Mi1']
VFB_00102fz8	13462933	['medullary intrinsic neuron Mi1']
VFB_00102fxy	12922275	['medullary intrinsic neuron Mi1']
VFB_00102fxx	12922161	['medullary intrinsic neuron Mi1']
VFB_00102fxs	12908499	['medullary intrinsic neuron Mi1']
VFB_00102fz5	13351174	['T4b neuron']
VFB_00102fxr	12907733	['medullary intrinsic neuron Mi1']
VFB_00102fz4	13315230	['medullary intrinsic neuron Mi1']
VFB_00102fxu	12914144	['T4b neuron']
VFB_00102fz7	13453421	['T4b neuron']
VFB_00102fxt	12914126	['medullary intrinsic neuron Mi1']
VFB_00102fz6	13428316	['T4b neuron']
VFB_00102fyb	12976452	['medullary intrinsic neuron Mi1']
VFB_00102fya	12968973	['medullary intrinsic neuron Mi1']
VFB_00102fxz	12922392	['medullary intrinsic neuron Mi1']
VFB_00102fyh	13059921	['medullary intrinsic neuron Mi1']
VFB_00102fyg	13059438	['medullary intrinsic neuron Mi1']
VFB_00102fyj	13061357	['medullary intrinsic neuron Mi1']
VFB_00102fyi	13060709	['medullary intrinsic neuron Mi1']
VFB_00102fyd	13039514	['medullary intrinsic neuron Mi1']
VFB_00102fyc	13002691	['transmedullary Y neuron TmY5a']
VFB_00102fyf	13048185	['medullary intrinsic neuron Mi1']
VFB_00102fye	13046673	['medullary intrinsic neuron Mi1']
VFB_00102fyp	13106120	['medullary intrinsic neuron Mi1']
VFB_00102fyo	13104377	['medullary intrinsic neuron Mi1']
VFB_00102fyr	13123482	['medullary intrinsic neuron Mi1']
VFB_00102fyq	13107902	['medullary intrinsic neuron Mi1']
VFB_00102fyl	13062935	['medullary intrinsic neuron Mi1']
VFB_00102fyk	13061844	['medullary intrinsic neuron Mi1']
VFB_00102fyn	13073675	['medullary intrinsic neuron Mi1']
VFB_00102fym	13072342	['medullary intrinsic neuron Mi1']
VFB_00102fyx	13144347	['medullary intrinsic neuron Mi1']
VFB_00102fyw	13142969	['medullary intrinsic neuron Mi1']
VFB_00102fyz	13264428	['medullary intrinsic neuron Mi1']
VFB_00102fyy	13230086	['medullary intrinsic neuron Mi1']
VFB_00102fyt	13128490	['medullary intrinsic neuron Mi1']
VFB_00102fys	13125798	['medullary intrinsic neuron Mi1']
VFB_00102fyv	13142115	['medullary intrinsic neuron Mi1']
VFB_00102fyu	13139533	['medullary intrinsic neuron Mi1']
VFB_00102fza	13487583	['medullary intrinsic neuron Mi1']
VFB_00102fzc	13542393	['medullary intrinsic neuron Mi1']
VFB_00102fzb	13500253	['medullary intrinsic neuron Mi1']
VFB_00102fzi	13568854	['medullary intrinsic neuron Mi1']
VFB_00102fzh	13558160	['T4b neuron']
VFB_00102fzk	13585217	['T4b neuron']
VFB_00102fzj	13577824	['medullary intrinsic neuron Mi1']
VFB_00102fze	13551239	['T4b neuron']
VFB_00102fzd	13550016	['medullary intrinsic neuron Mi1']
VFB_00102fzg	13557537	['medullary intrinsic neuron Mi1']
VFB_00102fzf	13552875	['medullary intrinsic neuron Mi1']
VFB_00102fzq	13663699	['medullary intrinsic neuron Mi1']
VFB_00102fzp	13662436	['T4b neuron']
VFB_00102fzs	13672479	['medullary intrinsic neuron Mi1']
VFB_00102fzr	13666139	['medullary intrinsic neuron Mi1']
VFB_00102fzm	13653246	['medullary intrinsic neuron Mi1']
VFB_00102fzl	13650884	['medullary intrinsic neuron Mi1']
VFB_00102fzo	13656651	['medullary intrinsic neuron Mi1']
VFB_00102fzn	13655780	['medullary intrinsic neuron Mi1']
VFB_00102fvu	11642486	['T4b neuron']
VFB_00102fx7	12872380	['medullary intrinsic neuron Mi1']
VFB_00102fvt	11607522	['T4d neuron']
VFB_00102fx6	12871841	['medullary intrinsic neuron Mi1']
VFB_00102fvw	11645403	['T4b neuron']
VFB_00102fx9	12878414	['medullary intrinsic neuron Mi1']
VFB_00102fvv	11643975	['T4c neuron']
VFB_00102fx8	12878060	['medullary intrinsic neuron Mi1']
VFB_00102fvq	11488881	['T4b neuron']
VFB_00102fx3	12868529	['medullary intrinsic neuron Mi1']
VFB_00102fvp	11442375	['T4c neuron']
VFB_00102fx2	12862068	['medullary intrinsic neuron Mi1']
VFB_00102fvs	11560744	['T4c neuron']
VFB_00102fx5	12870628	['medullary intrinsic neuron Mi1']
VFB_00102fvr	11513571	['T4d neuron']
VFB_00102fx4	12869641	['medullary intrinsic neuron Mi1']
VFB_00102fvy	11680254	['T4d neuron']
VFB_00102fvx	11646671	['T4a neuron']
VFB_00102fvz	11727611	['T4d neuron']
VFB_00102fwf	12674021	['medullary intrinsic neuron Mi1']
VFB_00102fwe	12667794	['medullary intrinsic neuron Mi1']
VFB_00102fwh	12676763	['medullary intrinsic neuron Mi1']
VFB_00102fwg	12676556	['medullary intrinsic neuron Mi1']
VFB_00102fwb	12212457	['transmedullary Y neuron TmY5a']
VFB_00102fwa	12140357	['T4c neuron']
VFB_00102fwd	12657733	['medullary intrinsic neuron Mi1']
VFB_00102fwc	12656599	['medullary intrinsic neuron Mi1']
VFB_00102fwn	12801854	['medullary intrinsic neuron Mi1']
VFB_00102fy0	12922500	['medullary intrinsic neuron Mi1']
VFB_00102fwm	12799952	['medullary intrinsic neuron Mi1']
VFB_00102fwp	12814941	['medullary intrinsic neuron Mi1']
VFB_00102fy2	12923539	['medullary intrinsic neuron Mi1']
VFB_00102fwo	12803535	['medullary intrinsic neuron Mi1']
VFB_00102fy1	12922719	['medullary intrinsic neuron Mi1']
VFB_00102fwj	12697254	['T4b neuron']
VFB_00102fwi	12678946	['medullary intrinsic neuron Mi1']
VFB_00102fwl	12791002	['medullary intrinsic neuron Mi1']
VFB_00102fwk	12761684	['medullary intrinsic neuron Mi1']
VFB_00102fwv	12826774	['medullary intrinsic neuron Mi1']
VFB_00102fy8	12943305	['medullary intrinsic neuron Mi1']
VFB_00102fwu	12825136	['medullary intrinsic neuron Mi1']
VFB_00102fy7	12941924	['medullary intrinsic neuron Mi1']
VFB_00102fwx	12843385	['medullary intrinsic neuron Mi1']
VFB_00102fww	12827855	['medullary intrinsic neuron Mi1']
VFB_00102fy9	12952231	['medullary intrinsic neuron Mi1']
VFB_00102fwr	12817305	['medullary intrinsic neuron Mi1']
VFB_00102fy4	12925820	['medullary intrinsic neuron Mi1']
VFB_00102fwq	12816235	['medullary intrinsic neuron Mi1']
VFB_00102fy3	12925606	['medullary intrinsic neuron Mi1']
VFB_00102fwt	12823145	['medullary intrinsic neuron Mi1']
VFB_00102fy6	12940056	['medullary intrinsic neuron Mi1']
VFB_00102fws	12817676	['medullary intrinsic neuron Mi1']
VFB_00102fy5	12925883	['medullary intrinsic neuron Mi1']
VFB_00102fxa	12879025	['medullary intrinsic neuron Mi1']
VFB_00102fwz	12848041	['T4b neuron']
VFB_00102fwy	12847193	['medullary intrinsic neuron Mi1']
VFB_00102fxg	12885687	['medullary intrinsic neuron Mi1']
VFB_00102fxf	12884506	['medullary intrinsic neuron Mi1']
VFB_00102fxi	12888268	['medullary intrinsic neuron Mi1']
VFB_00102fxh	12888001	['medullary intrinsic neuron Mi1']
VFB_00102fxc	12880437	['medullary intrinsic neuron Mi1']
VFB_00102fxb	12879909	['medullary intrinsic neuron Mi1']
VFB_00102fxe	12883278	['medullary intrinsic neuron Mi1']
VFB_00102fxd	12880771	['medullary intrinsic neuron Mi1']
VFB_00102fxo	12904928	['medullary intrinsic neuron Mi1']
VFB_00102fz1	13303705	['medullary intrinsic neuron Mi1']
VFB_00102fxn	12897917	['medullary intrinsic neuron Mi1']
VFB_00102fz0	13281020	['T4b neuron']
VFB_00102fxq	12906700	['T4d neuron']
VFB_00102fz3	13314546	['medullary intrinsic neuron Mi1']
VFB_00102fxp	12906328	['medullary intrinsic neuron Mi1']
VFB_00102fz2	13313300	['medullary intrinsic neuron Mi1']
VFB_00102fxk	12896680	['medullary intrinsic neuron Mi1']
VFB_00102fxj	12895601	['medullary intrinsic neuron Mi1']
VFB_00102fxm	12897448	['medullary intrinsic neuron Mi1']
VFB_00102fxl	12897219	['medullary intrinsic neuron Mi1']
VFB_00102fts	10749235	['T4b neuron']
VFB_00102fv5	11231890	['medullary intrinsic neuron Mi1']
VFB_00102ftr	10721738	['T4a neuron']
VFB_00102fv4	11228975	['medullary intrinsic neuron Mi1']
VFB_00102ftu	10885806	['medullary intrinsic neuron Mi1']
VFB_00102fv7	11247174	['medullary intrinsic neuron Mi1']
VFB_00102ftt	10850334	['medullary intrinsic neuron Mi1']
VFB_00102fv6	11238653	['T4d neuron']
VFB_00102fto	10719120	['T4b neuron']
VFB_00102fv1	11191456	['T4d neuron']
VFB_00102ftn	10718661	['T4b neuron']
VFB_00102fv0	11178743	['medullary intrinsic neuron Mi1']
VFB_00102ftq	10721699	['T4b neuron']
VFB_00102fv3	11213663	['T4d neuron']
VFB_00102ftp	10719424	['T4b neuron']
VFB_00102fv2	11212869	['medullary intrinsic neuron Mi1']
VFB_00102ftz	10932668	['medullary intrinsic neuron Mi1']
VFB_00102ftw	10918454	['medullary intrinsic neuron Mi1']
VFB_00102fv9	11250042	['medullary intrinsic neuron Mi1']
VFB_00102ftv	10888497	['medullary intrinsic neuron Mi1']
VFB_00102fv8	11249203	['medullary intrinsic neuron Mi1']
VFB_00102fty	10931346	['medullary intrinsic neuron Mi1']
VFB_00102ftx	10922200	['medullary intrinsic neuron Mi1']
VFB_00102fud	11004062	['T4d neuron']
VFB_00102fuc	11001027	['T4d neuron']
VFB_00102fuf	11052665	['T4d neuron']
VFB_00102fue	11007063	['T4d neuron']
VFB_00102fub	10995825	['T4d neuron']
VFB_00102fua	10993965	['T4d neuron']
VFB_00102ful	11056318	['T4d neuron']
VFB_00102fuk	11056236	['T4d neuron']
VFB_00102fun	11063880	['medullary intrinsic neuron Mi1']
VFB_00102fw0	11755116	['T4a neuron']
VFB_00102fum	11056973	['T4d neuron']
VFB_00102fuh	11053260	['T4d neuron']
VFB_00102fug	11053045	['medullary intrinsic neuron Mi1']
VFB_00102fuj	11055697	['T4d neuron']
VFB_00102fui	11053812	['medullary intrinsic neuron Mi1']
VFB_00102fut	11110947	['medullary intrinsic neuron Mi1']
VFB_00102fw6	11966849	['T4a neuron']
VFB_00102fus	11104663	['T4d neuron']
VFB_00102fw5	11925045	['T4b neuron']
VFB_00102fuv	11131687	['medullary intrinsic neuron Mi1']
VFB_00102fw8	12090395	['T4a neuron']
VFB_00102fuu	11119456	['medullary intrinsic neuron Mi1']
VFB_00102fw7	12074203	['T4c neuron']
VFB_00102fup	11081720	['medullary intrinsic neuron Mi1']
VFB_00102fw2	11823756	['T4b neuron']
VFB_00102fuo	11071380	['medullary intrinsic neuron Mi1']
VFB_00102fw1	11760844	['T4b neuron']
VFB_00102fur	11103081	['T4d neuron']
VFB_00102fw4	11883462	['T4b neuron']
VFB_00102fuq	11102793	['T4d neuron']
VFB_00102fw3	11847871	['T4d neuron']
VFB_00102fux	11143777	['T4d neuron']
VFB_00102fuw	11140305	['medullary intrinsic neuron Mi1']
VFB_00102fw9	12100539	['T4d neuron']
VFB_00102fuz	11170409	['medullary intrinsic neuron Mi1']
VFB_00102fuy	11149228	['T4d neuron']
VFB_00102fve	11301434	['T4c neuron']
VFB_00102fvd	11282477	['T4c neuron']
VFB_00102fvg	11364711	['T4b neuron']
VFB_00102fvf	11347884	['T4d neuron']
VFB_00102fva	11250864	['medullary intrinsic neuron Mi1']
VFB_00102fvc	11279787	['T4c neuron']
VFB_00102fvb	11255032	['medullary intrinsic neuron Mi1']
VFB_00102fvm	11439300	['T4d neuron']
VFB_00102fvl	11433942	['T4b neuron']
VFB_00102fvo	11441138	['T4c neuron']
VFB_00102fx1	12860972	['T4d neuron']
VFB_00102fvn	11440919	['T4b neuron']
VFB_00102fx0	12848678	['medullary intrinsic neuron Mi1']
VFB_00102fvi	11409058	['T4d neuron']
VFB_00102fvh	11379381	['T4b neuron']
VFB_00102fvk	11430311	['T4a neuron']
VFB_00102fvj	11412142	['T4a neuron']
VFB_00102frq	8746468	['T4b neuron']
VFB_00102ft3	10582249	['T4b neuron']
VFB_00102frp	8737136	['T4b neuron']
VFB_00102ft2	10545434	['T4b neuron']
VFB_00102frs	8761461	['T4d neuron']
VFB_00102ft5	10586470	['T4b neuron']
VFB_00102frr	8753439	['T4d neuron']
VFB_00102ft4	10585952	['T4b neuron']
VFB_00102frm	8707934	['T4b neuron']
VFB_00102frl	8705232	['T4d neuron']
VFB_00102fro	8730623	['T4b neuron']
VFB_00102ft1	10540573	['T4b neuron']
VFB_00102frn	8716446	['T4b neuron']
VFB_00102ft0	10527257	['T4b neuron']
VFB_00102fry	8957775	['T4b neuron']
VFB_00102frx	8892133	['T4b neuron']
VFB_00102frz	8967053	['T4b neuron']
VFB_00102fru	8779684	['medullary intrinsic neuron Mi1']
VFB_00102ft7	10596177	['T4b neuron']
VFB_00102frt	8772553	['medullary intrinsic neuron Mi1']
VFB_00102ft6	10589969	['T4d neuron']
VFB_00102frw	8857146	['T4b neuron']
VFB_00102ft9	10599037	['T4b neuron']
VFB_00102frv	8785475	['T4b neuron']
VFB_00102ft8	10598237	['T4b neuron']
VFB_00102fsb	9501514	['T4a neuron']
VFB_00102fsa	9446047	['T4d neuron']
VFB_00102fsd	9759637	['T4b neuron']
VFB_00102fsc	9632112	['T4d neuron']
VFB_00102fsj	10308134	['transmedullary Y neuron TmY5a']
VFB_00102fsi	10148425	['medullary intrinsic neuron Mi1']
VFB_00102fsl	10338474	['transmedullary Y neuron TmY5a']
VFB_00102fsk	10323786	['transmedullary Y neuron TmY5a']
VFB_00102fsf	9880570	['T4a neuron']
VFB_00102fse	9871863	['T4b neuron']
VFB_00102fsh	9996235	['T4b neuron']
VFB_00102fsg	9970843	['T4b neuron']
VFB_00102fsr	10467759	['T4b neuron']
VFB_00102fu4	10959304	['T4d neuron']
VFB_00102fsq	10465902	['T4b neuron']
VFB_00102fu3	10952963	['medullary intrinsic neuron Mi1']
VFB_00102fst	10469452	['T4b neuron']
VFB_00102fu6	10966298	['T4d neuron']
VFB_00102fss	10468429	['T4b neuron']
VFB_00102fu5	10965850	['T4d neuron']
VFB_00102fsn	10455508	['T4b neuron']
VFB_00102fu0	10934337	['medullary intrinsic neuron Mi1']
VFB_00102fsm	10375259	['transmedullary Y neuron TmY5a']
VFB_00102fsp	10464926	['T4b neuron']
VFB_00102fu2	10944917	['medullary intrinsic neuron Mi1']
VFB_00102fso	10456209	['T4b neuron']
VFB_00102fu1	10937288	['medullary intrinsic neuron Mi1']
VFB_00102fsz	10522475	['T4b neuron']
VFB_00102fsy	10522298	['T4b neuron']
VFB_00102fsv	10497821	['T4b neuron']
VFB_00102fu8	10992594	['T4d neuron']
VFB_00102fsu	10470533	['T4b neuron']
VFB_00102fu7	10989042	['T4d neuron']
VFB_00102fsx	10512925	['T4b neuron']
VFB_00102fsw	10499103	['T4b neuron']
VFB_00102fu9	10992958	['T4d neuron']
VFB_00102ftc	10604481	['T4b neuron']
VFB_00102ftb	10602906	['T4d neuron']
VFB_00102fte	10622748	['T4b neuron']
VFB_00102ftd	10621489	['T4b neuron']
VFB_00102fta	10599329	['T4b neuron']
VFB_00102ftk	10659078	['T4b neuron']
VFB_00102ftj	10658825	['T4b neuron']
VFB_00102ftm	10701384	['T4b neuron']
VFB_00102ftl	10667381	['T4b neuron']
VFB_00102ftg	10626377	['T4b neuron']
VFB_00102ftf	10624194	['T4b neuron']
VFB_00102fti	10658284	['T4b neuron']
VFB_00102fth	10657237	['T4b neuron']
VFB_00102fpo	8085479	['T4b neuron']
VFB_00102fr1	8592320	['T4b neuron']
VFB_00102fpn	8064183	['T4d neuron']
VFB_00102fr0	8592133	['T4b neuron']
VFB_00102fpq	8089372	['T4b neuron']
VFB_00102fr3	8603694	['T4d neuron']
VFB_00102fpp	8085949	['T4d neuron']
VFB_00102fr2	8600629	['T4b neuron']
VFB_00102fpk	7354439	['T4b neuron']
VFB_00102fpj	7331245	['T4b neuron']
VFB_00102fpm	7377162	['T4b neuron']
VFB_00102fpl	7365441	['T4d neuron']
VFB_00102fpw	8132924	['T4b neuron']
VFB_00102fr9	8617750	['T4d neuron']
VFB_00102fpv	8131886	['T4b neuron']
VFB_00102fr8	8613794	['T4d neuron']
VFB_00102fpy	8217330	['T4d neuron']
VFB_00102fpx	8138340	['T4b neuron']
VFB_00102fps	8093592	['T4b neuron']
VFB_00102fr5	8604897	['T4d neuron']
VFB_00102fpr	8092036	['T4b neuron']
VFB_00102fr4	8604098	['T4b neuron']
VFB_00102fpu	8103088	['T4b neuron']
VFB_00102fr7	8610805	['T4b neuron']
VFB_00102fpt	8102933	['T4b neuron']
VFB_00102fr6	8606720	['T4b neuron']
VFB_00102fqb	8453990	['T4d neuron']
VFB_00102fqa	8431191	['T4a neuron']
VFB_00102fpz	8316349	['T4b neuron']
VFB_00102fqh	8464764	['T4b neuron']
VFB_00102fqg	8463548	['T4b neuron']
VFB_00102fqj	8482750	['T4d neuron']
VFB_00102fqi	8480501	['T4b neuron']
VFB_00102fqd	8462193	['T4a neuron']
VFB_00102fqc	8458835	['T4b neuron']
VFB_00102fqf	8463416	['T4d neuron']
VFB_00102fqe	8462712	['T4d neuron']
VFB_00102fqp	8523819	['T4d neuron']
VFB_00102fs2	9171715	['T4b neuron']
VFB_00102fqo	8520550	['T4b neuron']
VFB_00102fs1	9143289	['T4b neuron']
VFB_00102fqr	8533263	['T4d neuron']
VFB_00102fs4	9315457	['T4b neuron']
VFB_00102fqq	8533079	['T4b neuron']
VFB_00102fs3	9215386	['T4a neuron']
VFB_00102fql	8499292	['T4b neuron']
VFB_00102fqk	8483978	['T4d neuron']
VFB_00102fqn	8504401	['T4d neuron']
VFB_00102fs0	9014290	['T4d neuron']
VFB_00102fqm	8499721	['T4b neuron']
VFB_00102fqx	8576230	['T4b neuron']
VFB_00102fqw	8574190	['T4d neuron']
VFB_00102fs9	9443223	['T4d neuron']
VFB_00102fqz	8591877	['T4d neuron']
VFB_00102fqy	8579873	['T4d neuron']
VFB_00102fqt	8561206	['T4d neuron']
VFB_00102fs6	9345243	['T4b neuron']
VFB_00102fqs	8558777	['T4b neuron']
VFB_00102fs5	9318619	['T4d neuron']
VFB_00102fqv	8564919	['T4b neuron']
VFB_00102fs8	9397094	['T4d neuron']
VFB_00102fqu	8561306	['T4b neuron']
VFB_00102fs7	9366284	['T4d neuron']
VFB_00102fra	8619710	['T4b neuron']
VFB_00102frc	8621812	['T4b neuron']
VFB_00102frb	8621712	['T4d neuron']
VFB_00102fri	8661129	['T4b neuron']
VFB_00102frh	8646419	['T4b neuron']
VFB_00102frk	8686109	['T4b neuron']
VFB_00102frj	8672509	['T4b neuron']
VFB_00102fre	8627927	['T4b neuron']
VFB_00102frd	8623992	['T4d neuron']
VFB_00102frg	8631632	['T4b neuron']
VFB_00102frf	8628394	['T4d neuron']
VFB_00102fnm	5445824	['T4a neuron']
VFB_00102fnl	5444209	['T4a neuron']
VFB_00102fno	5447334	['T4a neuron']
VFB_00102fp1	6934206	['T4a neuron']
VFB_00102fnn	5446306	['T4d neuron']
VFB_00102fp0	6884008	['medullary intrinsic neuron Mi1']
VFB_00102fni	5436803	['T4b neuron']
VFB_00102fnh	5434092	['T4c neuron']
VFB_00102fnk	5440955	['T4b neuron']
VFB_00102fnj	5440002	['T4a neuron']
VFB_00102fnu	5487777	['T4b neuron']
VFB_00102fp7	7139076	['T4a neuron']
VFB_00102fnt	5483167	['T4a neuron']
VFB_00102fp6	7112001	['T4b neuron']
VFB_00102fnw	5535858	['T4a neuron']
VFB_00102fp9	7140549	['T4c neuron']
VFB_00102fnv	5496569	['T4b neuron']
VFB_00102fp8	7139333	['T4d neuron']
VFB_00102fnq	5449664	['T4b neuron']
VFB_00102fp3	6980083	['T4b neuron']
VFB_00102fnp	5447773	['T4b neuron']
VFB_00102fp2	6940568	['T4b neuron']
VFB_00102fns	5482885	['T4b neuron']
VFB_00102fp5	7052819	['T4b neuron']
VFB_00102fnr	5466127	['T4d neuron']
VFB_00102fp4	6991012	['T4b neuron']
VFB_00102fny	5559723	['T4a neuron']
VFB_00102fnx	5556148	['T4d neuron']
VFB_00102fnz	5577257	['T4d neuron']
VFB_00102fof	5956857	['T4a neuron']
VFB_00102foe	5908440	['T4b neuron']
VFB_00102foh	6018638	['T4b neuron']
VFB_00102fog	5994673	['T4b neuron']
VFB_00102fob	5671937	['T4c neuron']
VFB_00102foa	5669023	['T4b neuron']
VFB_00102fod	5892816	['T4c neuron']
VFB_00102foc	5860469	['T4a neuron']
VFB_00102fon	6332079	['T4b neuron']
VFB_00102fq0	8331916	['T4a neuron']
VFB_00102fom	6329933	['T4d neuron']
VFB_00102fop	6481408	['T4b neuron']
VFB_00102fq2	8339812	['T4d neuron']
VFB_00102foo	6332734	['T4a neuron']
VFB_00102fq1	8332594	['T4d neuron']
VFB_00102foj	6118417	['T4a neuron']
VFB_00102foi	6090751	['T4b neuron']
VFB_00102fol	6236392	['T4a neuron']
VFB_00102fok	6138553	['T4b neuron']
VFB_00102fov	6665395	['T4b neuron']
VFB_00102fq8	8428179	['T4b neuron']
VFB_00102fou	6618619	['T4b neuron']
VFB_00102fq7	8374589	['T4b neuron']
VFB_00102fox	6671825	['T4b neuron']
VFB_00102fow	6666977	['T4b neuron']
VFB_00102fq9	8431106	['T4c neuron']
VFB_00102for	6497501	['T4a neuron']
VFB_00102fq4	8360810	['T4b neuron']
VFB_00102foq	6494834	['T4c neuron']
VFB_00102fq3	8350428	['T4b neuron']
VFB_00102fot	6586543	['T4b neuron']
VFB_00102fq6	8371221	['T4a neuron']
VFB_00102fos	6537901	['T4a neuron']
VFB_00102fq5	8367030	['T4c neuron']
VFB_00102fpa	7141363	['T4c neuron']
VFB_00102foz	6769908	['medullary intrinsic neuron Mi1']
VFB_00102foy	6700529	['T4b neuron']
VFB_00102fpg	7189429	['T4b neuron']
VFB_00102fpf	7180492	['medullary intrinsic neuron Mi1']
VFB_00102fpi	7288816	['T4b neuron']
VFB_00102fph	7204932	['T4b neuron']
VFB_00102fpc	7142552	['T4b neuron']
VFB_00102fpb	7142181	['T4d neuron']
VFB_00102fpe	7179797	['T4b neuron']
VFB_00102fpd	7175366	['T4d neuron']
VFB_00102fn5	5306046	['T4b neuron']
VFB_00102fn4	5301337	['T4d neuron']
VFB_00102fn7	5324438	['T4b neuron']
VFB_00102fn6	5322252	['T4a neuron']
VFB_00102fn1	5261059	['T4b neuron']
VFB_00102fn0	5244852	['T4d neuron']
VFB_00102fn3	5294348	['T4d neuron']
VFB_00102fn2	5293678	['T4a neuron']
VFB_00102fn9	5339991	['T4a neuron']
