skid	name	annotations	FBbt_id	FBbt_name	subject_id	subject_name
9754	neuron 9755	motor neuron (6541), left soma (9996), left T1 accessory nerve (76565), left-right homologs 9755 & 10841 (81130), T1 leg motor neuron (188570), T1 leg motor neuron A3 bundle (204035), LINKED NEURON - copy of skeleton id 254411 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373606), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027v4	neuron 9755 (FANC:500280)
9796	neuron 9797	motor neuron (6541), left soma (9996), left T1 accessory nerve (76565), left-right homologs 9797 & 3040 (81133), T1 leg motor neuron (188570), T1 leg motor neuron A4 bundle (204079), LINKED NEURON - copy of skeleton id 254750 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (371957), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027va	neuron 9797 (FANC:500390)
9856	neuron 9857	motor neuron (6541), left soma (9996), left T1 accessory nerve (76565), left-right homologs 9857 & 11657 (81136), T1 leg motor neuron (188570), T1 leg motor neuron A5 bundle (204074), LINKED NEURON - copy of skeleton id 254199 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373851), need to push updated tracing to pid 13 (640677), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027vq	neuron 9857 (FANC:500653)
9866	neuron 9867	motor neuron (6541), left soma (9996), left T1 accessory nerve (76565), left-right homologs 9867 & 10986 (81141), T1 leg motor neuron (188570), T1 leg motor neuron A4 bundle (204079), LINKED NEURON - copy of skeleton id 254268 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372091), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027vu	neuron 9867 (FANC:500719)
9877	neuron 9878	motor neuron (6541), left soma (9996), left T1 accessory nerve (76565), left-right homologs 9878 & 2220 (81127), T1 leg motor neuron (188570), T1 leg motor neuron A3 bundle (204035), LINKED NEURON - copy of skeleton id 254361 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373122), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027vx	neuron 9878 (FANC:500767)
9887	neuron 9888	motor neuron (6541), left soma (9996), left T1 accessory nerve (76565), left-right homologs 9888 & 2216 (81124), T1 leg motor neuron (188570), T1 leg motor neuron A3 bundle (204035), LINKED NEURON - copy of skeleton id 254495 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (371963), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027w3	neuron 9888 (FANC:500869)
13030	neuron 13031	motor neuron (6541), left soma (9996), left T1 dorsal nerve (76630), T1 leg motor neuron (188570), left-right homologs 13031 & 2236 (193536), T1 leg motor neuron D1 bundle (198812), LINKED NEURON - copy of skeleton id 255121 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373107), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027q9	neuron 13031 (FANC:496650)
13035	neuron 13036	motor neuron (6541), left soma (9996), left T1 dorsal nerve (76630), T1 leg motor neuron (188570), left-right homologs 13036 & 11320 (193539), T1 leg motor neuron D1 bundle (198812), LINKED NEURON - copy of skeleton id 255197 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373700), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027qd	neuron 13036 (FANC:496721)
16856	neuron 16857	motor neuron (6541), left soma (9996), left T1 dorsal nerve (76630), T1 leg motor neuron (188570), left-right homologs 16857 & 11380 (193533), T1 leg motor neuron D2 bundle (198803), LINKED NEURON - copy of skeleton id 254941 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373707), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027nv	neuron 16857 (FANC:495004)
10392	neuron 10393	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 10393 & 12767 (80728), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254377 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373167), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027lm	neuron 10393 (FANC:493330)
10406	neuron 10407	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 10407 & 12822 (81109), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254524 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372085), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027lr	neuron 10407 (FANC:493431)
10413	neuron 10414	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 10414 & 48239 (80307), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254620 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373135), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027lv	neuron 10414 (FANC:493519)
2713	neuron 2714	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 2714 & 6718 (80938), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254392 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373510), top NBLAST hit for 81A07-Gal4 (652584), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027po	neuron 2714 (FANC:496195)
463	neuron 464	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 464 & 3823 (80935), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254797 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372443), top NBLAST hit for 22A08-Gal4 (652589), second NBLAST hit for 81A07-Gal4 (652595), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027ns	neuron 464 (FANC:494748)
467	neuron 468	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 468 & 15680 (80368), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254846 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372724), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027nt	neuron 468 (FANC:494913)
471	neuron 472	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 472 & 16026 (80641), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254911 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373599), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027nu	neuron 472 (FANC:494984)
475	neuron 476	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 476 & 2180 (80693), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254971 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373888), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027ny	neuron 476 (FANC:495061)
479	neuron 480	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 480 & 11285 (80060), T1 leg motor neuron (188570), T1 leg motor neuron L2 bundle (203098), LINKED NEURON - copy of skeleton id 254986 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (371816), need to push updated tracing to pid 13 (640677), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027o0	neuron 480 (FANC:495098)
580	neuron 581	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 581 & 11172 (79961), T1 leg motor neuron (188570), T1 leg motor neuron L3 bundle (203128), LINKED NEURON - copy of skeleton id 254718 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373904), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027p2	neuron 581 (FANC:495816)
9000	neuron 9001	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 9001 & 10776 (79967), T1 leg motor neuron (188570), T1 leg motor neuron L3 bundle (203128), LINKED NEURON - copy of skeleton id 254539 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372134), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027qw	neuron 9001 (FANC:497135)
9004	neuron 9005	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 9005 & 12786 (80329), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254602 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373076), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027qy	neuron 9005 (FANC:497174)
9024	neuron 9025	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 9025 & 3838 (79964), T1 leg motor neuron (188570), T1 leg motor neuron L3 bundle (203128), LINKED NEURON - copy of skeleton id 254703 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373836), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027r6	neuron 9025 (FANC:497450)
9174	neuron 9175	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 9175 & 16185 (80057), T1 leg motor neuron (188570), T1 leg motor neuron L2 bundle (203098), LINKED NEURON - copy of skeleton id 254894 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373222), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027rz	neuron 9175 (FANC:498145)
9186	neuron 9187	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 9187 & 11934 (80680), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 255033 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372078), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027s1	neuron 9187 (FANC:498192)
9190	neuron 9191	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 9191 & 12803 (80703), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 255092 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372558), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027s2	neuron 9191 (FANC:498211)
9206	neuron 9207	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 9207 & 16770 (80344), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 255228 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373897), figure (381413), second NBLAST hit for 35C09-Gal4 (652582), need to push updated tracing to pid 13 (640677), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027s7	neuron 9207 (FANC:498298)
9551	neuron 9552	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 9552 & 11062 (80304), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254814 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372475), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027u5	neuron 9552 (FANC:499628)
9556	neuron 9557	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 9557 & 10768 (80376), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254862 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373101), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027u6	neuron 9557 (FANC:499653)
9629	neuron 9630	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 9630 & 11213 (80624), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254457 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373881), top NBLAST hit for 35C09-Gal4 (652578), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027ui	neuron 9630 (FANC:499871)
9686	neuron 9687	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 9687 & 11392 (80354), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254926 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373671), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027uq	neuron 9687 (FANC:500017)
9708	neuron 9709	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 9709 & 12964 (80310), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 255182 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373651), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027us	neuron 9709 (FANC:500058)
9745	neuron 9746	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), left-right homologs 9746 & 16765 (80627), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254329 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372574), third NBLAST hit for 35C09-Gal4 (652580), need to push updated tracing to pid 13 (640677), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027uz	neuron 9746 (FANC:500198)
9170	neuron 9171	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), T1 leg motor neuron (188570), left-right homologs 9171 & 3833 (193545), T1 leg motor neuron L3 bundle (203128), LINKED NEURON - copy of skeleton id 254831 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372534), need to push updated tracing to pid 13 (640677), top NBLAST hit for 21G01-LexA (652591), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027ry	neuron 9171 (FANC:498127)
8995	neuron 8996	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254510 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372059), second NBLAST hit for 56H01-LexA (653325), need to push updated tracing to pid 13 (640677), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027qt	neuron 8996 (FANC:497073)
16810	neuron 16811	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254587 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372582), left-right homologs 16811 & 16218 (631133), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027ni	neuron 16811 (FANC:494564)
10423	neuron 10424	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254672 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373678), left-right homologs 10424 & 16223 (631129), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027lz	neuron 10424 (FANC:493596)
9194	neuron 9195	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 255154 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373231), top NBLAST hit for 33C10-LexA, after excluding D bundles (652802), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027s4	neuron 9195 (FANC:498244)
491	neuron 492	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 255167 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373524), left-right homologs 492 & 12708 (631131), need to push updated tracing to pid 13 (640677), top NBLAST hit for 56H01-LexA (652587), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027o5	neuron 492 (FANC:495198)
9210	neuron 9211	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 255243 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (371839), second NBLAST hit for 33C10-LexA, after excluding D bundles (652800), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027s9	neuron 9211 (FANC:498337)
21337	neuron 21338	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), T1 leg motor neuron (188570), T1 leg motor neuron L2 bundle (203098), LINKED NEURON - copy of skeleton id 254958 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373824), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027rc	neuron 21338 (FANC:497700)
483	neuron 484	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), T1 leg motor neuron (188570), T1 leg motor neuron L2 bundle (203098), LINKED NEURON - copy of skeleton id 255048 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372125), left-right homologs 484 & 10781 (601475), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027o1	neuron 484 (FANC:495122)
487	neuron 488	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), T1 leg motor neuron (188570), T1 leg motor neuron L2 bundle (203098), LINKED NEURON - copy of skeleton id 255107 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372751), left-right homologs 488 & 10971 (601478), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027o4	neuron 488 (FANC:495180)
21243	neuron 21244	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), T1 leg motor neuron (188570), T1 leg motor neuron L2 bundle (203098), LINKED NEURON - copy of skeleton id 255256 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (371907), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027qg	neuron 21244 (FANC:496771)
12256	neuron 12257	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), T1 leg motor neuron (188570), T1 leg motor neuron L3 bundle (203128), left-right homologs 12257 & 11339 (205999), LINKED NEURON - copy of skeleton id 255018 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (371985), need to push updated tracing to pid 13 (640677), second NBLAST hit for 21G01-LexA (652593), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027xv	neuron 12257 (FANC:502028)
10207	neuron 10208	motor neuron (6541), left soma (9996), left T1 ventral nerve (76603), left-right homologs 10208 & 10796 (94620), T1 leg motor neuron (188570), T1 leg motor neuron V4 bundle (204088), LINKED NEURON - copy of skeleton id 255001 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (371930), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027xu	neuron 10208 (FANC:502004)
11786	neuron 11787	motor neuron (6541), left soma (9996), left T1 ventral nerve (76603), left-right homologs 11787 & 6654 (96290), T1 leg motor neuron (188570), T1 leg motor neuron V2 bundle (198707), LINKED NEURON - copy of skeleton id 254284 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372141), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027uw	neuron 11787 (FANC:500137)
11791	neuron 11792	motor neuron (6541), left soma (9996), left T1 ventral nerve (76603), left-right homologs 11792 & 17387 (96302), T1 leg motor neuron (188570), T1 leg motor neuron V2 bundle (198707), LINKED NEURON - copy of skeleton id 254300 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372462), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027uy	neuron 11792 (FANC:500170)
11796	neuron 11797	motor neuron (6541), left soma (9996), left T1 ventral nerve (76603), left-right homologs 11797 & 11682 (96299), T1 leg motor neuron (188570), T1 leg motor neuron V5 bundle (204102), LINKED NEURON - copy of skeleton id 254345 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372758), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027v1	neuron 11797 (FANC:500231)
10371	neuron 10372	motor neuron (6541), left soma (9996), left T1 ventral nerve (76603), T1 leg motor neuron (188570), left-right homologs 10372 & 10802 (200249), T1 leg motor neuron V6 bundle (204097), LINKED NEURON - copy of skeleton id 254217 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (371832), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027lg	neuron 10372 (FANC:493205)
10376	neuron 10377	motor neuron (6541), left soma (9996), left T1 ventral nerve (76603), T1 leg motor neuron (188570), left-right homologs 10377 & 3808 (193524), T1 leg motor neuron V1 bundle (198732), LINKED NEURON - copy of skeleton id 254252 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372005), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027lh	neuron 10377 (FANC:493228)
11801	neuron 11802	motor neuron (6541), left soma (9996), left T1 ventral nerve (76603), T1 leg motor neuron (188570), left-right homologs 11802 & 11011 (193530), T1 leg motor neuron V1 bundle (198732), LINKED NEURON - copy of skeleton id 254442 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373728), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027v3	neuron 11802 (FANC:500264)
10384	neuron 10385	motor neuron (6541), left soma (9996), left T1 ventral nerve (76603), T1 leg motor neuron (188570), T1 leg motor neuron V3 bundle (204107), LINKED NEURON - copy of skeleton id 254315 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372527), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027lk	neuron 10385 (FANC:493293)
10366	neuron 10367	motor neuron (6541), left soma (9996), left T1 ventral nerve (76603), T1 leg motor neuron (188570), T1 leg motor neuron V3 bundle (204107), LINKED NEURON - copy of skeleton id 255269 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (371976), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027ld	neuron 10367 (FANC:493149)
8991	neuron 8992	motor neuron (6541), left soma (9996), neuron (48247), left T1 leg nerve (76667), left-right homologs 8992 & 12425 (80326), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254474 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (371808), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027qr	neuron 8992 (FANC:496953)
9008	neuron 9009	motor neuron (6541), left soma (9996), neuron (48247), left T1 leg nerve (76667), left-right homologs 9009 & 11182 (80380), bilateral (88618), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254637 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373210), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027r0	neuron 9009 (FANC:497299)
9012	neuron 9013	motor neuron (6541), left soma (9996), neuron (48247), left T1 leg nerve (76667), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 254656 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373580), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027r3	neuron 9013 (FANC:497367)
10222	neuron 10223	motor neuron (6541), left soma (9996), neuron (48247), left T1 ventral nerve (76603), left-right homologs 10223 & 2212 (94617), T1 leg motor neuron (188570), T1 leg motor neuron V4 bundle (204088), LINKED NEURON - copy of skeleton id 255212 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373811), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027y0	neuron 10223 (FANC:502119)
10298	neuron 10299	motor neuron (6541), left soma (9996), posterior soma (10086), left T1 accessory nerve (76565), left-right homologs 10299 & 11944 (81251), T1 leg motor neuron (188570), T1 leg motor neuron A2 bundle (204048), LINKED NEURON - copy of skeleton id 254687 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373713), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027l6	neuron 10299 (FANC:493018)
9882	neuron 9883	motor neuron (6541), left soma (9996), posterior soma (10086), left T1 accessory nerve (76565), left-right homologs 9883 & 12239 (81242), T1 leg motor neuron (188570), T1 leg motor neuron A1 bundle (204057), LINKED NEURON - copy of skeleton id 254426 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373694), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027vz	neuron 9883 (FANC:500799)
