skid	name	annotations	FBbt_id	FBbt_name	VFB_id	VFB_name
495560	neuron 10781 - elastic transform	T1 leg motor neuron L2 bundle (495110), motor neuron (492396), skeleton (492337), T1 leg motor neuron (492990), right T1 leg nerve (493118), leaves through damage (492994), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 10780 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (495574), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), left-right homologs 484 & 10781 (631180), UPDATED FROM LINKED NEURON - 2020-08-05 08:23 PM (640641), need to push updated tracing to pid 13 (645740), UPDATED FROM LINKED NEURON - 2020-08-10 02:07 AM (646257), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027op	neuron 10781 (FANC:495560)
519907	neuron 33306 - elastic transform - flipped	T1 leg motor neuron L2 bundle (495110), right soma (492400), motor neuron (492396), T1 leg motor neuron (492990), right T1 leg nerve (493118), skeleton (492337), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 33305 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519920), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:07 AM (646257), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028i5	neuron 33306 - flipped (FANC:519907)
495545	neuron 33306 - elastic transform	T1 leg motor neuron L2 bundle (495110), right soma (492400), motor neuron (492396), T1 leg motor neuron (492990), right T1 leg nerve (493118), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 33305 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (495557), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:07 AM (646257), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027oo	neuron 33306 (FANC:495545)
520709	neuron 10971 - elastic transform - flipped	T1 leg motor neuron L2 bundle (495110), right soma (492400), T1 leg motor neuron (492990), skeleton (492337), motor neuron (492396), right T1 leg nerve (493118), leaves through damage (492994), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 10970 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (520730), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), left-right homologs 488 & 10971 (631191), need to push updated tracing to pid 13 (645740), UPDATED FROM LINKED NEURON - 2020-08-10 02:38 AM (647057), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028j2	neuron 10971 - flipped (FANC:520709)
496578	neuron 10971 - elastic transform	T1 leg motor neuron L2 bundle (495110), right soma (492400), T1 leg motor neuron (492990), skeleton (492337), motor neuron (492396), right T1 leg nerve (493118), leaves through damage (492994), LINKED NEURON - elastic transformation of skeleton id 10970 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (496598), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), left-right homologs 488 & 10971 (631191), need to push updated tracing to pid 13 (645740), UPDATED FROM LINKED NEURON - 2020-08-10 02:38 AM (647057), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027q5	neuron 10971 (FANC:496578)
497700	neuron 21338 - elastic transform	T1 leg motor neuron L2 bundle (495110), skeleton (492337), motor neuron (492396), left soma (492419), T1 leg motor neuron (492990), left T1 leg nerve (493342), LINKED NEURON - elastic transformation of skeleton id 21337 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (497719), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 11:57 AM (647718), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027rc	neuron 21338 (FANC:497700)
495180	neuron 488 - elastic transform	T1 leg motor neuron L2 bundle (495110), T1 leg motor neuron (492990), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 487 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (495195), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), left-right homologs 488 & 10971 (631191), UPDATED FROM LINKED NEURON - 2020-08-10 12:03 PM (648352), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027o4	neuron 488 (FANC:495180)
495098	neuron 480 - elastic transform	T1 leg motor neuron L2 bundle (495110), T1 leg motor neuron (492990), left-right homologs 480 & 11285 (495113), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 479 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (495119), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), UPDATED FROM LINKED NEURON - 2020-06-30 12:09 AM (534640), tracing from electron microscopy (546593), need to push updated tracing to pid 13 (645740), UPDATED FROM LINKED NEURON - 2020-08-10 12:03 PM (648352), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027o0	neuron 480 (FANC:495098)
519795	neuron 11285 - elastic transform - flipped	T1 leg motor neuron L2 bundle (495110), T1 leg motor neuron (492990), left-right homologs 480 & 11285 (495113), right T1 leg nerve (493118), skeleton (492337), right soma (492400), motor neuron (492396), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 11284 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519810), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), UPDATED FROM LINKED NEURON - 2020-06-30 12:11 AM (534662), tracing from electron microscopy (546593), need to push updated tracing to pid 13 (645740), UPDATED FROM LINKED NEURON - 2020-08-10 01:56 AM (646128), UPDATED FROM LINKED NEURON - 2020-08-10 02:05 AM (646155), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028hz	neuron 11285 - flipped (FANC:519795)
498368	neuron 11285 - elastic transform	T1 leg motor neuron L2 bundle (495110), T1 leg motor neuron (492990), left-right homologs 480 & 11285 (495113), right T1 leg nerve (493118), skeleton (492337), right soma (492400), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 11284 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (498382), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), UPDATED FROM LINKED NEURON - 2020-06-30 12:13 AM (534684), tracing from electron microscopy (546593), need to push updated tracing to pid 13 (645740), UPDATED FROM LINKED NEURON - 2020-08-10 01:56 AM (646128), UPDATED FROM LINKED NEURON - 2020-08-10 02:06 AM (646226), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027sb	neuron 11285 (FANC:498368)
520320	neuron 16185 - elastic transform - flipped	T1 leg motor neuron L2 bundle (495110), T1 leg motor neuron (492990), left-right homologs 9175 & 16185 (498161), right T1 leg nerve (493118), skeleton (492337), right soma (492400), motor neuron (492396), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 16184 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (520339), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 11:20 AM (647501), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028iq	neuron 16185 - flipped (FANC:520320)
501534	neuron 16185 - elastic transform	T1 leg motor neuron L2 bundle (495110), T1 leg motor neuron (492990), left-right homologs 9175 & 16185 (498161), right T1 leg nerve (493118), skeleton (492337), right soma (492400), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 16184 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (501552), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 11:20 AM (647501), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027x4	neuron 16185 (FANC:501534)
520917	neuron 21098 - elastic transform - flipped	T1 leg motor neuron L2 bundle (495110), T1 leg motor neuron (492990), right soma (492400), motor neuron (492396), right T1 leg nerve (493118), skeleton (492337), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 21097 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (520935), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:10 AM (646398), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028jb	neuron 21098 - flipped (FANC:520917)
496026	neuron 21098 - elastic transform	T1 leg motor neuron L2 bundle (495110), T1 leg motor neuron (492990), right soma (492400), motor neuron (492396), right T1 leg nerve (493118), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 21097 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (496043), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:10 AM (646398), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027pe	neuron 21098 (FANC:496026)
495122	neuron 484 - elastic transform	T1 leg motor neuron L2 bundle (495110), T1 leg motor neuron (492990), skeleton (492337), left T1 leg nerve (493342), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 483 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (495144), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), left-right homologs 484 & 10781 (631180), UPDATED FROM LINKED NEURON - 2020-08-10 12:03 PM (648352), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027o1	neuron 484 (FANC:495122)
496771	neuron 21244 - elastic transform	T1 leg motor neuron L2 bundle (495110), T1 leg motor neuron (492990), skeleton (492337), motor neuron (492396), left soma (492419), left T1 leg nerve (493342), LINKED NEURON - elastic transformation of skeleton id 21243 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (496786), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:39 AM (647143), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027qg	neuron 21244 (FANC:496771)
498127	neuron 9171 - elastic transform	T1 leg motor neuron L3 bundle (495533), left-right homologs 9171 & 3833 (498135), T1 leg motor neuron (492990), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 9170 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (498142), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-05 07:56 PM (640412), need to push updated tracing to pid 13 (645740), UPDATED FROM LINKED NEURON - 2020-08-10 12:01 PM (647926), top NBLAST hit for 21G01-LexA (652624), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027ry	neuron 9171 (FANC:498127)
521091	neuron 3833 - elastic transform - flipped	T1 leg motor neuron L3 bundle (495533), left-right homologs 9171 & 3833 (498135), T1 leg motor neuron (492990), right T1 leg nerve (493118), skeleton (492337), right soma (492400), motor neuron (492396), leaves through damage (492994), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 3832 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (521117), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:39 AM (647143), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028jk	neuron 3833 - flipped (FANC:521091)
501354	neuron 3833 - elastic transform	T1 leg motor neuron L3 bundle (495533), left-right homologs 9171 & 3833 (498135), T1 leg motor neuron (492990), right T1 leg nerve (493118), skeleton (492337), right soma (492400), motor neuron (492396), leaves through damage (492994), LINKED NEURON - elastic transformation of skeleton id 3832 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (501379), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:39 AM (647143), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027wu	neuron 3833 (FANC:501354)
520037	neuron 11172 - elastic transform - flipped	T1 leg motor neuron L3 bundle (495533), T1 leg motor neuron (492990), left-right homologs 581 & 11172 (495827), right T1 leg nerve (493118), skeleton (492337), motor neuron (492396), right soma (492400), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 11171 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (520051), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 11:59 AM (647818), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028ic	neuron 11172 - flipped (FANC:520037)
497898	neuron 11172 - elastic transform	T1 leg motor neuron L3 bundle (495533), T1 leg motor neuron (492990), left-right homologs 581 & 11172 (495827), right T1 leg nerve (493118), skeleton (492337), motor neuron (492396), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 11171 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (497911), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 11:59 AM (647818), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027rm	neuron 11172 (FANC:497898)
497135	neuron 9001 - elastic transform	T1 leg motor neuron L3 bundle (495533), T1 leg motor neuron (492990), left-right homologs 9001 & 10776 (495536), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 9000 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (497151), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:40 AM (647214), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027qw	neuron 9001 (FANC:497135)
519853	neuron 10776 - elastic transform - flipped	T1 leg motor neuron L3 bundle (495533), T1 leg motor neuron (492990), left-right homologs 9001 & 10776 (495536), right T1 leg nerve (493118), skeleton (492337), motor neuron (492396), right soma (492400), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 10775 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519867), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:06 AM (646226), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028i2	neuron 10776 - flipped (FANC:519853)
495527	neuron 10776 - elastic transform	T1 leg motor neuron L3 bundle (495533), T1 leg motor neuron (492990), left-right homologs 9001 & 10776 (495536), right T1 leg nerve (493118), skeleton (492337), motor neuron (492396), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 10775 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (495542), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:06 AM (646226), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027on	neuron 10776 (FANC:495527)
497450	neuron 9025 - elastic transform	T1 leg motor neuron L3 bundle (495533), T1 leg motor neuron (492990), left-right homologs 9025 & 3838 (497464), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 9024 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (497470), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 11:20 AM (647501), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027r6	neuron 9025 (FANC:497450)
520833	neuron 3838 - elastic transform - flipped	T1 leg motor neuron L3 bundle (495533), T1 leg motor neuron (492990), left-right homologs 9025 & 3838 (497464), right T1 leg nerve (493118), skeleton (492337), right soma (492400), leaves through damage (492994), motor neuron (492396), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 3837 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (520858), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:39 AM (647143), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028j7	neuron 3838 - flipped (FANC:520833)
501398	neuron 3838 - elastic transform	T1 leg motor neuron L3 bundle (495533), T1 leg motor neuron (492990), left-right homologs 9025 & 3838 (497464), right T1 leg nerve (493118), skeleton (492337), right soma (492400), leaves through damage (492994), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 3837 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (501423), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:39 AM (647143), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027ww	neuron 3838 (FANC:501398)
495816	neuron 581 - elastic transform	T1 leg motor neuron L3 bundle (495533), T1 leg motor neuron (492990), skeleton (492337), left-right homologs 581 & 11172 (495827), left T1 leg nerve (493342), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 580 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (495832), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:09 AM (646329), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027p2	neuron 581 (FANC:495816)
501939	neuron 12243 - elastic transform	T1 leg motor neuron L4 bundle (501649), T1 leg motor neuron (492990), left-right homologs 12243 & 16242 (501655), left T1 leg nerve (493342), skeleton (492337), motor neuron (492396), left soma (492419), LINKED NEURON - elastic transformation of skeleton id 12242 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (501954), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 12:02 PM (648280), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027xq	neuron 12243 (FANC:501939)
521073	neuron 16242 - elastic transform - flipped	T1 leg motor neuron L4 bundle (501649), T1 leg motor neuron (492990), skeleton (492337), motor neuron (492396), right soma (492400), left-right homologs 12243 & 16242 (501655), right T1 leg nerve (493118), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 16241 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (521088), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 11:58 AM (647765), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028jj	neuron 16242 - flipped (FANC:521073)
501642	neuron 16242 - elastic transform	T1 leg motor neuron L4 bundle (501649), T1 leg motor neuron (492990), skeleton (492337), motor neuron (492396), right soma (492400), left-right homologs 12243 & 16242 (501655), right T1 leg nerve (493118), LINKED NEURON - elastic transformation of skeleton id 16241 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (501658), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 11:58 AM (647765), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027xa	neuron 16242 (FANC:501642)
520479	neuron 11468 - elastic transform - flipped	T1 leg motor neuron L5 bundle (497625), T1 leg motor neuron (492990), left-right homologs 9029 & 11468 (497628), right T1 leg nerve (493118), skeleton (492337), posterior soma (492822), leaves through damage (492994), motor neuron (492396), right soma (492400), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 11467 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (520623), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:37 AM (646766), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028ix	neuron 11468 - flipped (FANC:520479)
499114	neuron 11468 - elastic transform	T1 leg motor neuron L5 bundle (497625), T1 leg motor neuron (492990), left-right homologs 9029 & 11468 (497628), right T1 leg nerve (493118), skeleton (492337), posterior soma (492822), leaves through damage (492994), motor neuron (492396), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 11467 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (499260), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:37 AM (646766), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027ti	neuron 11468 (FANC:499114)
493228	neuron 10377 - elastic transform	T1 leg motor neuron V1 bundle (493242), left-right homologs 10377 & 3808 (493244), T1 leg motor neuron (492990), left T1 ventral nerve (493161), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 10376 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493251), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:12 AM (646492), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027lh	neuron 10377 (FANC:493228)
520754	neuron 3808 - elastic transform - flipped	T1 leg motor neuron V1 bundle (493242), left-right homologs 10377 & 3808 (493244), T1 leg motor neuron (492990), right T1 ventral nerve (492997), skeleton (492337), right soma (492400), leaves through damage (492994), motor neuron (492396), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 3807 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (520790), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:38 AM (647057), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028j4	neuron 3808 - flipped (FANC:520754)
501183	neuron 3808 - elastic transform	T1 leg motor neuron V1 bundle (493242), left-right homologs 10377 & 3808 (493244), T1 leg motor neuron (492990), right T1 ventral nerve (492997), skeleton (492337), right soma (492400), leaves through damage (492994), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 3807 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (501222), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:38 AM (647057), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027wm	neuron 3808 (FANC:501183)
500264	neuron 11802 - elastic transform	T1 leg motor neuron V1 bundle (493242), left-right homologs 11802 & 11011 (496846), T1 leg motor neuron (492990), left T1 ventral nerve (493161), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 11801 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (500277), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:06 AM (646226), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027v3	neuron 11802 (FANC:500264)
519658	neuron 11011 - elastic transform - flipped	T1 leg motor neuron V1 bundle (493242), left-right homologs 11802 & 11011 (496846), T1 leg motor neuron (492990), right T1 ventral nerve (492997), skeleton (492337), leaves through damage (492994), motor neuron (492396), right soma (492400), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 11010 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519674), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:40 AM (647214), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001028hs	neuron 11011 - flipped (FANC:519658)
496838	neuron 11011 - elastic transform	T1 leg motor neuron V1 bundle (493242), left-right homologs 11802 & 11011 (496846), T1 leg motor neuron (492990), right T1 ventral nerve (492997), skeleton (492337), leaves through damage (492994), motor neuron (492396), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 11010 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (496854), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:40 AM (647214), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049569	prothoracic leg muscle motor neuron	VFB_001027qk	neuron 11011 (FANC:496838)
