skid	name	paper_id	paper_name	annotations	FBbt_id	FBbt_name
609291	neuron 95612	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103466 (601764), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95611 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724067),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609306	tibia flexor tendon	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), tibia flexor tendon (609311), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 105856 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724069)	FBbt:00052587	tibial depressor tendon
609318	neuron 95623	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103481 (609326), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95622 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724071),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609334	neuron 95629	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103496 (609342), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95628 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724073),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609350	neuron 95635	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103491 (602594), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95634 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724075),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609365	neuron 95642	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103450 (609373), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95641 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724077),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609381	neuron 95648	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103471 (609389), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95647 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724079),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609397	neuron 95654	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103461 (606729), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95653 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724081),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609412	neuron 95661	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103445 (609420), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95660 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724083),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609428	neuron 95790	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103455 (602193), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95789 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724085),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609443	neuron 95796	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103440 (607428), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95795 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724087),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609458	neuron 95802	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103486 (608190), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95801 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724089),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609473	tibia extensor tendon	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), tibia extensor tendon (609478), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 106043 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724091)	FBbt:00052586	tibial levator tendon
609485	neuron 95808	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103425 (609493), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95807 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724093),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609501	neuron 83526	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), TiCSd2 (609507), tibial campaniform sensillum (609509), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 83525 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724095)	FBbt:00052579	mechanosensory neuron of prothoracic tibial campaniform sensillum Sc2
609517	neuron 95815	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103435 (609525), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95814 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724097),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609533	neuron 83532	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), TiCSd2 (609507), tibial campaniform sensillum (609509), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 83531 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724099)	FBbt:00052579	mechanosensory neuron of prothoracic tibial campaniform sensillum Sc2
609547	muscle 93773	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 4 (601929), tibia flexor muscle fiber (606303), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93772 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724101)	FBbt:00003322	tibial depressor muscle cell
609560	neuron 95821	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103430 (609568), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95820 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724103),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609576	muscle 93779	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 4 (601929), tibia flexor muscle fiber (606303), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93778 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724105)	FBbt:00003322	tibial depressor muscle cell
609589	neuron 95827	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103430 (609568), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95826 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724107),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609604	muscle 93785	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 4 (601929), tibia flexor muscle fiber (606303), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93784 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724109)	FBbt:00003322	tibial depressor muscle cell
609617	muscle 93791	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 5a (609025), tibia flexor muscle fiber (606303), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93790 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724111)	FBbt:00003322	tibial depressor muscle cell
609630	neuron 95840	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103425 (609493), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95839 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724113),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609645	neuron 95845	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103435 (609525), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95844 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724115),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609660	muscle 93798	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 4 (601929), tibia flexor muscle fiber (606303), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93797 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724117)	FBbt:00003322	tibial depressor muscle cell
609673	neuron 95855	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103506 (609680), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95854 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724119),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609688	muscle 93808	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 4 (601929), tibia flexor muscle fiber (606303), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93807 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724121)	FBbt:00003322	tibial depressor muscle cell
609701	neuron 83569	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), TiCSv1 (609707), tibial campaniform sensillum (609509), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 83568 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724123)	FBbt:00052581	mechanosensory neuron of prothoracic tibial campaniform sensillum TiCSv1
609716	neuron 95860	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103377 (609044), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95859 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724125),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609731	neuron 83573	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), TiCSv2 (609736), tibial campaniform sensillum (609509), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 83572 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724127)	FBbt:00052582	mechanosensory neuron of prothoracic tibial campaniform sensillum TiCSv2
609745	muscle 93814	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 4 (601929), tibia flexor muscle fiber (606303), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93813 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724129)	FBbt:00003322	tibial depressor muscle cell
609758	muscle 93820	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 4 (601929), tibia flexor muscle fiber (606303), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93819 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724131)	FBbt:00003322	tibial depressor muscle cell
609771	neuron 83581	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), TiCSv2 (609736), tibial campaniform sensillum (609509), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 83580 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724133)	FBbt:00052582	mechanosensory neuron of prothoracic tibial campaniform sensillum TiCSv2
609784	muscle 93827	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 4 (601929), tibia flexor muscle fiber (606303), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93826 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724135)	FBbt:00003322	tibial depressor muscle cell
609797	muscle 93833	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Figure: Kuan, Phelps et al. 2020 Nat Neuro - Figure 3c (601843), Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 1 (609803), long tendon muscle 2 proximal muscle fiber (609805), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93832 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724137)	FBbt:00052601	prothoracic proximal femoral pretarsal depressor muscle cell
609813	muscle 93839	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Figure: Kuan, Phelps et al. 2020 Nat Neuro - Figure 3c (601843), Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 1 (609803), long tendon muscle 2 proximal muscle fiber (609805), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93838 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724139)	FBbt:00052601	prothoracic proximal femoral pretarsal depressor muscle cell
609827	muscle 93845	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Figure: Kuan, Phelps et al. 2020 Nat Neuro - Figure 3c (601843), Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 1 (609803), long tendon muscle 2 distal muscle fiber (609834), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93844 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724141)	FBbt:00052602	prothoracic distal femoral pretarsal depressor muscle cell
609842	muscle 93851	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Figure: Kuan, Phelps et al. 2020 Nat Neuro - Figure 3c (601843), Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 1 (609803), long tendon muscle 2 distal muscle fiber (609834), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93850 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724143)	FBbt:00052602	prothoracic distal femoral pretarsal depressor muscle cell
609856	muscle 93857	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Figure: Kuan, Phelps et al. 2020 Nat Neuro - Figure 3c (601843), Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 1 (609803), long tendon muscle 2 distal muscle fiber (609834), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93856 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724145)	FBbt:00052602	prothoracic distal femoral pretarsal depressor muscle cell
609870	muscle 93863	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Figure: Kuan, Phelps et al. 2020 Nat Neuro - Figure 3c (601843), Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 1 (609803), long tendon muscle 2 distal muscle fiber (609834), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93862 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724147)	FBbt:00052602	prothoracic distal femoral pretarsal depressor muscle cell
609884	muscle 93869	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 6 (602022), posterior tibia reductor muscle fiber (602024), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93868 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724149)	FBbt:00003349	prothoracic tibial reductor muscle cell
609897	neuron 95922	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103471 (609389), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95921 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724151),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
609912	muscle 93875	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 2 (609917), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93874 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724153)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
609926	muscle 93887	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 2 (609917), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93886 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724155)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
609939	muscle 93921	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 2 (609917), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93920 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724157)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
609952	muscle 93932	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 2 (609917), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93931 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724159)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
609965	muscle 93938	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 3 (601792), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93937 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724161)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
609978	neuron 112385	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), hair plate (602306), sensory neuron (601744), TiHP3 (609985), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 112384 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724163)	FBbt:00058078	mechanosensory neuron of prothoracic tibial hair plate TiHP3
609992	muscle 93955	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 3 (601792), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93954 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724165)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610005	muscle 93960	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 3 (601792), tibia extensor muscle fiber (601794), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 93959 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724167)	FBbt:00003355	muscle cell of prothoracic tibial levator muscle 39
610018	neuron 75534	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Figure: Kuan, Phelps et al. 2020 Nat Neuro - Figure 3c (601843), Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), reviewed (610027), tibial motor neuron (604009), main leg nerve (601848), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 75533 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724169)	FBbt:00049568	leg muscle motor neuron
610036	neuron 100115	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), femoral bristle (603810), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 100114 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (724171)	FBbt:00052593	prothoracic femoral bristle sensory neuron
