skid	name	paper_id	paper_name	annotations
593617	neuron 3823 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), motor neuron (492396), skeleton (492337), leaves through damage (492994), right soma (492400), left-right homologs 464 & 3823 (494903), right T1 leg nerve (493118), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592431 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (593637), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:55 PM (652295), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
593640	neuron 12442 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), leaves through damage (492994), motor neuron (492396), right soma (492400), skeleton (492337), right T1 leg nerve (493118), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591927 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (593659), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:52 PM (652169), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
593662	neuron 10393 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 10393 & 12767 (493340), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582201 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (593677), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:52 PM (652169), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
593680	neuron 11802 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron V1 bundle (493242), left-right homologs 11802 & 11011 (496846), T1 leg motor neuron (492990), left T1 ventral nerve (493161), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582715 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (593695), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:48 PM (652072), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
593698	neuron 2216 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron A3 bundle (493459), T1 leg motor neuron (492990), left-right homologs 9888 & 2216 (493462), right T1 accessory nerve (493464), skeleton (492337), right soma (492400), motor neuron (492396), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591421 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (593717), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:53 PM (652239), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
593720	neuron 16811 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583749 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (593735), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), left-right homologs 16811 & 16218 (631169), UPDATED FROM LINKED NEURON - 2020-08-10 02:59 PM (652425), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
593738	neuron 16223 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), right T1 leg nerve (493118), skeleton (492337), leaves through damage (492994), right soma (492400), motor neuron (492396), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592455 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (593755), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), left-right homologs 10424 & 16223 (631147), UPDATED FROM LINKED NEURON - 2020-08-10 02:58 PM (652390), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
593758	neuron 484 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L2 bundle (495110), T1 leg motor neuron (492990), skeleton (492337), left T1 leg nerve (493342), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582218 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (593773), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), left-right homologs 484 & 10781 (631180), UPDATED FROM LINKED NEURON - 2020-08-10 03:00 PM (652507), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
593776	neuron 11787 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron V2 bundle (495322), T1 leg motor neuron (492990), left-right homologs 11787 & 6654 (495325), left T1 ventral nerve (493161), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582732 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (593791), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:48 PM (652072), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
593794	neuron 11043 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), right T1 leg nerve (493118), skeleton (492337), leaves through damage (492994), motor neuron (492396), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591948 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (593813), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:55 PM (652295), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
593816	neuron 12767 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 10393 & 12767 (493340), right T1 leg nerve (493118), skeleton (492337), leaves through damage (492994), right soma (492400), motor neuron (492396), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591442 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (593836), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:59 PM (652425), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
593839	neuron 9746 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 9746 & 16765 (494338), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583767 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (593854), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:48 PM (652072), third NBLAST hit for 35C09-Gal4 (652644), need to push updated tracing to pid 13 (645740), UPDATED FROM LINKED NEURON - 2020-08-11 06:11 PM (653447), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
593857	neuron 11320 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron D1 bundle (493653), left-right homologs 13036 & 11320 (496728), T1 leg motor neuron (492990), right T1 dorsal nerve (492511), skeleton (492337), leaves through damage (492994), motor neuron (492396), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592475 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (593874), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:48 PM (652072), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
593877	neuron 9025 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L3 bundle (495533), T1 leg motor neuron (492990), left-right homologs 9025 & 3838 (497464), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582750 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (593893), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:55 PM (652295), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
593896	neuron 12736 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), right T1 leg nerve (493118), skeleton (492337), motor neuron (492396), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591969 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (593912), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:59 PM (652425), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
593915	neuron 9009 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), neuron (497040), motor neuron (492396), bilateral (497326), left-right homologs 9009 & 11182 (497328), left T1 leg nerve (493342), skeleton (492337), left soma (492419), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582243 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (593937), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:55 PM (652295), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
593940	neuron 10223 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron V4 bundle (493419), T1 leg motor neuron (492990), motor neuron (492396), left soma (492419), left-right homologs 10223 & 2212 (493422), neuron (497040), left T1 ventral nerve (493161), skeleton (492337), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583784 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (593957), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 03:00 PM (652507), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
593960	neuron 11468 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L5 bundle (497625), T1 leg motor neuron (492990), left-right homologs 9029 & 11468 (497628), right T1 leg nerve (493118), skeleton (492337), posterior soma (492822), leaves through damage (492994), motor neuron (492396), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591464 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (593981), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:54 PM (652276), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
593984	neuron 2220 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron A3 bundle (493459), T1 leg motor neuron (492990), left-right homologs 9878 & 2220 (493506), right T1 accessory nerve (493464), skeleton (492337), right soma (492400), leaves through damage (492994), motor neuron (492396), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592494 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594004), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:53 PM (652239), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594007	neuron 10377 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron V1 bundle (493242), left-right homologs 10377 & 3808 (493244), T1 leg motor neuron (492990), left T1 ventral nerve (493161), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582771 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594022), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:52 PM (652169), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594025	neuron 11392 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 9687 & 11392 (498872), right T1 leg nerve (493118), skeleton (492337), leaves through damage (492994), motor neuron (492396), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591988 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594044), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:52 PM (652169), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594047	neuron 10372 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron V6 bundle (493216), left-right homologs 10372 & 10802 (493218), skeleton (492337), motor neuron (492396), left soma (492419), T1 leg motor neuron (492990), left T1 ventral nerve (493161), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582275 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594062), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:52 PM (652169), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594065	neuron 16242 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L4 bundle (501649), T1 leg motor neuron (492990), skeleton (492337), motor neuron (492396), right soma (492400), left-right homologs 12243 & 16242 (501655), right T1 leg nerve (493118), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592517 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594081), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:58 PM (652390), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594084	neuron 9552 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), motor neuron (492396), left-right homologs 9552 & 11062 (497422), left T1 leg nerve (493342), skeleton (492337), left soma (492419), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582791 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594104), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:56 PM (652382), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594107	neuron 2714 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), skeleton (492337), motor neuron (492396), T1 leg motor neuron (492990), left-right homologs 2714 & 6718 (495792), left soma (492419), left T1 leg nerve (493342), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583304 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594129), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:52 PM (652169), top NBLAST hit for 81A07-Gal4 (652598), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594132	neuron 12708 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), right T1 leg nerve (493118), skeleton (492337), right soma (492400), leaves through damage (492994), motor neuron (492396), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592009 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594152), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), left-right homologs 492 & 12708 (631158), UPDATED FROM LINKED NEURON - 2020-08-10 02:59 PM (652425), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594155	neuron 9005 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron (492990), T1 leg motor neuron L1 bundle (493113), left T1 leg nerve (493342), skeleton (492337), left-right homologs 9005 & 12786 (495247), motor neuron (492396), left soma (492419), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582293 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594174), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:55 PM (652295), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594177	neuron 13025 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), motor neuron (492396), T1 leg motor neuron D2 bundle (495012), left-right homologs 13025 & 11403 (496625), T1 leg motor neuron (492990), left T1 dorsal nerve (492416), skeleton (492337), left soma (492419), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583831 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594193), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:55 PM (652295), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594196	neuron 11597 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron A1 bundle (498959), T1 leg motor neuron (492990), left-right homologs 9862 & 11597 (499601), right T1 accessory nerve (493464), motor neuron (492396), leaves through damage (492994), posterior soma (492822), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592537 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594213), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:55 PM (652295), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594216	neuron 9857 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron A5 bundle (499809), T1 leg motor neuron (492990), left-right homologs 9857 & 11657 (499812), left T1 accessory nerve (493029), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582813 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594231), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-05 08:18 PM (640631), need to push updated tracing to pid 13 (645740), UPDATED FROM LINKED NEURON - 2020-08-10 02:52 PM (652169), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594234	neuron 16802 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 12262 & 16802 (494493), right T1 leg nerve (493118), skeleton (492337), right soma (492400), motor neuron (492396), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592032 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594250), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:59 PM (652425), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594253	neuron 9899 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron A2 bundle (493024), T1 leg motor neuron (492990), left-right homologs 9899 & 12275 (500977), left T1 accessory nerve (493029), skeleton (492337), motor neuron (492396), posterior soma (492822), left soma (492419), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583848 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594269), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:53 PM (652239), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594272	neuron 11285 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L2 bundle (495110), T1 leg motor neuron (492990), left-right homologs 480 & 11285 (495113), right T1 leg nerve (493118), skeleton (492337), right soma (492400), motor neuron (492396), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592556 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594289), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), need to push updated tracing to pid 13 (645740), UPDATED FROM LINKED NEURON - 2020-08-10 02:48 PM (652072), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594292	neuron 12262 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 12262 & 16802 (494493), skeleton (492337), left T1 leg nerve (493342), motor neuron (492396), left soma (492419), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582830 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594309), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 03:00 PM (652507), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594312	neuron 17387 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron V2 bundle (495322), T1 leg motor neuron (492990), left-right homologs 11792 & 17387 (498289), right T1 ventral nerve (492997), skeleton (492337), right soma (492400), motor neuron (492396), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592052 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594328), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 03:00 PM (652507), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
594331	neuron 9935 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), left-right homologs 9935 & 11715 (499972), T1 leg motor neuron A1 bundle (498959), T1 leg motor neuron (492990), left soma (492419), left T1 accessory nerve (493029), skeleton (492337), posterior soma (492822), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583866 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (594347), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:54 PM (652276), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
