FBbt_id	FBbt_label	new_labels	count	existing_labels
FBbt:20006427	adult CB2919 neuron	Dopaminergic	2	
FBbt:20006428	adult CB2920 neuron	Cholinergic	1	Glutamatergic
FBbt:20006434	adult CB2926 neuron	GABAergic	1	Cholinergic
FBbt:20006436	adult CB2928 neuron	Dopaminergic	1	Cholinergic
FBbt:20006436	adult CB2928 neuron	Glutamatergic	1	Cholinergic
FBbt:20006436	adult CB2928 neuron	GABAergic	1	Cholinergic
FBbt:20006439	adult CB2932 neuron	Dopaminergic	1	Glutamatergic
FBbt:20006450	adult CB2944 neuron	GABAergic	2	
FBbt:20006458	adult CB2952 neuron	Cholinergic	1	Glutamatergic
FBbt:20006467	adult CB2962 neuron	Serotonergic	2	GABAergic
FBbt:20006469	adult CB2965 neuron	GABAergic	1	
FBbt:20006472	adult CB2968 neuron	GABAergic	4	Glutamatergic
FBbt:20006480	adult CB2976 neuron	Serotonergic	1	Cholinergic
FBbt:20006489	adult CB2985 neuron	Serotonergic	1	
FBbt:20006489	adult CB2985 neuron	Cholinergic	3	
FBbt:20006495	adult CB2991 neuron	Glutamatergic	1	Cholinergic
FBbt:20006496	adult CB2992 neuron	Serotonergic	1	
FBbt:20006497	adult CB2993 neuron	Serotonergic	1	Cholinergic
FBbt:20006497	adult CB2993 neuron	Dopaminergic	5	Cholinergic
FBbt:20006497	adult CB2993 neuron	Glutamatergic	2	Cholinergic
FBbt:20006501	adult CB2998 neuron	GABAergic	2	
FBbt:20006509	adult CB3007 neuron	Cholinergic	1	GABAergic
FBbt:20006519	adult CB3017 neuron	Dopaminergic	1	Cholinergic
FBbt:20006524	adult CB3022 neuron	GABAergic	5	
FBbt:20006530	adult CB3030 neuron	Glutamatergic	3	Dopaminergic
FBbt:20006530	adult CB3030 neuron	Cholinergic	1	Dopaminergic
FBbt:20006535	adult CB3035 neuron	Dopaminergic	1	Cholinergic
FBbt:20006542	adult CB3043 neuron	Dopaminergic	4	Cholinergic
FBbt:20006544	adult CB3045 neuron	Cholinergic	1	Glutamatergic
FBbt:20006549	adult CB3050 neuron	Dopaminergic	1	Cholinergic
FBbt:20006549	adult CB3050 neuron	Glutamatergic	1	Cholinergic
FBbt:20006552	adult CB3054 neuron	Dopaminergic	3	Cholinergic
FBbt:20006558	adult CB3060 neuron	Dopaminergic	4	Cholinergic
FBbt:20006559	adult CB3061 neuron	Glutamatergic	1	
FBbt:20006564	adult CB3067 neuron	Serotonergic	1	Cholinergic
FBbt:20006564	adult CB3067 neuron	Dopaminergic	1	Cholinergic
FBbt:20006568	adult CB3072 neuron	Dopaminergic	4	Cholinergic
FBbt:20006573	adult CB3077 neuron	GABAergic	2	
FBbt:20006576	adult CB3081 neuron	Dopaminergic	1	Cholinergic
FBbt:20006576	adult CB3081 neuron	Serotonergic	1	Cholinergic
FBbt:20006576	adult CB3081 neuron	Glutamatergic	1	Cholinergic
FBbt:20006580	adult CB3085 neuron	Serotonergic	1	Cholinergic
FBbt:20006592	adult CB3103 neuron	GABAergic	2	Glutamatergic
FBbt:20006593	adult CB3104 neuron	Dopaminergic	2	Cholinergic
FBbt:20006594	adult CB3105 neuron	Cholinergic	1	GABAergic
FBbt:20006596	adult CB3107 neuron	GABAergic	1	Cholinergic
FBbt:20006601	adult CB3112 neuron	Dopaminergic	3	Cholinergic
FBbt:20006601	adult CB3112 neuron	Glutamatergic	1	Cholinergic
FBbt:20006609	adult CB3120 neuron	Dopaminergic	1	Cholinergic
FBbt:20006610	adult CB3121 neuron	Dopaminergic	2	Cholinergic
FBbt:20006611	adult CB3122 neuron	Serotonergic	1	Cholinergic
FBbt:20006613	adult CB3124 neuron	GABAergic	1	Cholinergic
FBbt:20006615	adult CB3126 neuron	GABAergic	1	Cholinergic
FBbt:20006621	adult CB3133 neuron	Dopaminergic	1	Cholinergic
FBbt:20006624	adult CB3136 neuron	Dopaminergic	3	Cholinergic
FBbt:20006634	adult CB3148 neuron	Dopaminergic	1	Cholinergic
FBbt:20006637	adult CB3151 neuron	Serotonergic	1	GABAergic
FBbt:20006640	adult CB3154 neuron	Glutamatergic	1	Cholinergic
FBbt:20006646	adult CB3161 neuron	GABAergic	1	
FBbt:20006648	adult CB3163 neuron	Cholinergic	1	Glutamatergic
FBbt:20006655	adult CB3173 neuron	Dopaminergic	1	Cholinergic
FBbt:20006655	adult CB3173 neuron	Glutamatergic	1	Cholinergic
FBbt:20006656	adult CB3174 neuron	Dopaminergic	1	Cholinergic
FBbt:20006658	adult CB3176 neuron	Cholinergic	3	
FBbt:20006671	adult CB3189 neuron	GABAergic	10	
FBbt:20006671	adult CB3189 neuron	Cholinergic	1	
FBbt:20006676	adult CB3194 neuron	Glutamatergic	1	Cholinergic
FBbt:20006676	adult CB3194 neuron	Dopaminergic	4	Cholinergic
FBbt:20006681	adult CB3199 neuron	Dopaminergic	5	Cholinergic
FBbt:20006685	adult CB3203 neuron	Dopaminergic	1	Cholinergic
FBbt:20006686	adult CB3204 neuron	GABAergic	1	Cholinergic
FBbt:20006688	adult CB3207 neuron	GABAergic	2	
FBbt:20006697	adult CB3219 neuron	Dopaminergic	2	Cholinergic
FBbt:20006703	adult CB3225 neuron	Dopaminergic	2	Cholinergic
FBbt:20006707	adult CB3229 neuron	Dopaminergic	3	Cholinergic
FBbt:20006708	adult CB3230 neuron	Dopaminergic	2	Cholinergic
FBbt:20006718	adult CB3242 neuron	Cholinergic	1	GABAergic
FBbt:20006721	adult CB3245 neuron	Cholinergic	1	GABAergic
FBbt:20006725	adult CB3250 neuron	Dopaminergic	1	Cholinergic
FBbt:20006730	adult CB3255 neuron	Dopaminergic	1	Cholinergic
FBbt:20006732	adult CB3257 neuron	Dopaminergic	1	Cholinergic
FBbt:20006734	adult CB3260 neuron	Dopaminergic	1	Cholinergic
FBbt:20006735	adult CB3261 neuron	Glutamatergic	1	Cholinergic
FBbt:20006735	adult CB3261 neuron	Dopaminergic	3	Cholinergic
FBbt:20006736	adult CB3262 neuron	Dopaminergic	1	Cholinergic
FBbt:20006736	adult CB3262 neuron	Glutamatergic	1	Cholinergic
FBbt:20006740	adult CB3267 neuron	GABAergic	2	Glutamatergic
FBbt:20006744	adult CB3272 neuron	GABAergic	2	
FBbt:20006744	adult CB3272 neuron	Serotonergic	1	
FBbt:20006748	adult CB3276 neuron	Serotonergic	1	Cholinergic
FBbt:20006755	adult CB3283 neuron	Cholinergic	2	
FBbt:20006755	adult CB3283 neuron	GABAergic	4	
FBbt:20006755	adult CB3283 neuron	Dopaminergic	1	
FBbt:20006756	adult CB3284 neuron	Glutamatergic	2	Cholinergic
FBbt:20006756	adult CB3284 neuron	Serotonergic	1	Cholinergic
FBbt:20006759	adult CB3287 neuron	Dopaminergic	1	Cholinergic
FBbt:20006759	adult CB3287 neuron	GABAergic	1	Cholinergic
FBbt:20006765	adult CB3293 neuron	Dopaminergic	6	Cholinergic
FBbt:20006770	adult CB3299 neuron	GABAergic	1	Cholinergic
FBbt:20006777	adult CB3308 neuron	Dopaminergic	1	Cholinergic
FBbt:20006781	adult CB3312 neuron	Dopaminergic	1	Cholinergic
FBbt:20006784	adult CB3315 neuron	Dopaminergic	2	Cholinergic
FBbt:20006787	adult CB3318 neuron	GABAergic	1	Cholinergic
FBbt:20006791	adult CB3322 neuron	Dopaminergic	1	Cholinergic
FBbt:20006792	adult CB3323 neuron	GABAergic	1	
FBbt:20006793	adult CB3324 neuron	Dopaminergic	1	Cholinergic
FBbt:20006794	adult CB3325 neuron	GABAergic	1	Glutamatergic
FBbt:20006797	adult CB3328 neuron	Dopaminergic	1	Cholinergic
FBbt:20006800	adult CB3331 neuron	Dopaminergic	1	Cholinergic
FBbt:20006806	adult CB3340 neuron	Dopaminergic	1	Cholinergic
FBbt:20006813	adult CB3347 neuron	Glutamatergic	1	Dopaminergic
FBbt:20006815	adult CB3349 neuron	Dopaminergic	1	Cholinergic
FBbt:20006831	adult CB3366 neuron	Cholinergic	1	
FBbt:20006848	adult CB3386 neuron	Dopaminergic	4	Cholinergic
FBbt:20006860	adult CB3399 neuron	Dopaminergic	1	Glutamatergic
FBbt:20006867	adult CB3406 neuron	Dopaminergic	1	Cholinergic
FBbt:20006870	adult CB3409 neuron	GABAergic	1	Cholinergic
FBbt:20006879	adult CB3418 neuron	Glutamatergic	1	Cholinergic
FBbt:20006882	adult CB3423 neuron	Dopaminergic	1	Cholinergic
FBbt:20006883	adult CB3424 neuron	Glutamatergic	1	Cholinergic
FBbt:20006885	adult CB3426 neuron	GABAergic	1	Glutamatergic
FBbt:20006888	adult CB3429 neuron	GABAergic	1	Cholinergic
FBbt:20006893	adult CB3434 neuron	Dopaminergic	4	Cholinergic
FBbt:20006894	adult CB3435 neuron	Dopaminergic	1	Cholinergic
FBbt:20006897	adult CB3438 neuron	GABAergic	4	
FBbt:20006909	adult CB3453 neuron	Cholinergic	1	GABAergic
FBbt:20006914	adult CB3458 neuron	Dopaminergic	2	Cholinergic
FBbt:20006925	adult CB3470 neuron	Dopaminergic	1	Cholinergic
FBbt:20006928	adult CB3473 neuron	Dopaminergic	1	Cholinergic
FBbt:20006938	adult CB3485 neuron	GABAergic	1	Cholinergic
FBbt:20006939	adult CB3486 neuron	GABAergic	8	
FBbt:20006939	adult CB3486 neuron	Serotonergic	1	
FBbt:20006941	adult CB3488 neuron	Serotonergic	1	Cholinergic
FBbt:20006943	adult CB3491 neuron	Serotonergic	1	GABAergic
FBbt:20006948	adult CB3498 neuron	Dopaminergic	1	Cholinergic
FBbt:20006950	adult CB3500 neuron	GABAergic	2	Cholinergic
FBbt:20006951	adult CB3501 neuron	Dopaminergic	2	Cholinergic
FBbt:20006955	adult CB3505 neuron	GABAergic	3	Glutamatergic
FBbt:20006958	adult CB3508 neuron	Dopaminergic	1	Glutamatergic
FBbt:20006959	adult CB3509 neuron	Dopaminergic	1	Cholinergic
FBbt:20006962	adult CB3513 neuron	Cholinergic	1	GABAergic
FBbt:20006965	adult CB3516 neuron	Glutamatergic	1	Cholinergic
FBbt:20006968	adult CB3519 neuron	Dopaminergic	1	Cholinergic
FBbt:20006975	adult CB3527 neuron	Glutamatergic	1	Cholinergic
FBbt:20006975	adult CB3527 neuron	GABAergic	1	Cholinergic
FBbt:20006977	adult CB3529 neuron	Dopaminergic	3	Cholinergic
FBbt:20006984	adult CB3536 neuron	GABAergic	1	
FBbt:20006985	adult CB3537 neuron	Dopaminergic	1	Cholinergic
FBbt:20006986	adult CB3538 neuron	Dopaminergic	3	Cholinergic
FBbt:20006989	adult CB3541 neuron	Glutamatergic	1	Cholinergic
FBbt:20006992	adult CB3546 neuron	Dopaminergic	2	Cholinergic
FBbt:20006994	adult CB3548 neuron	Dopaminergic	1	Cholinergic
FBbt:20006994	adult CB3548 neuron	GABAergic	1	Cholinergic
FBbt:20007000	adult CB3554 neuron	Dopaminergic	1	Cholinergic
FBbt:20007010	adult CB3565 neuron	Serotonergic	6	Glutamatergic
FBbt:20007010	adult CB3565 neuron	GABAergic	1	Glutamatergic
FBbt:20007012	adult CB3567 neuron	Tyraminergic	1	Cholinergic
FBbt:20007015	adult CB3570 neuron	Dopaminergic	1	Cholinergic
FBbt:20007015	adult CB3570 neuron	Glutamatergic	1	Cholinergic
FBbt:20007017	adult CB3572 neuron	Dopaminergic	1	Cholinergic
FBbt:20007020	adult CB3575 neuron	Glutamatergic	1	
FBbt:20007024	adult CB3579 neuron	Serotonergic	1	Cholinergic
FBbt:20007032	adult CB3590 neuron	GABAergic	1	
FBbt:20007035	adult CB3593 neuron	Serotonergic	1	GABAergic
FBbt:20007042	adult CB3601 neuron	Dopaminergic	1	Cholinergic
FBbt:20007044	adult CB3603 neuron	Dopaminergic	1	Cholinergic
FBbt:20007044	adult CB3603 neuron	Glutamatergic	1	Cholinergic
FBbt:20007048	adult CB3607 neuron	Serotonergic	1	Cholinergic
FBbt:20007051	adult CB3610 neuron	Dopaminergic	1	Cholinergic
FBbt:20007055	adult CB3614 neuron	Dopaminergic	1	Cholinergic
FBbt:20007069	adult CB3632 neuron	GABAergic	4	
FBbt:20007069	adult CB3632 neuron	Cholinergic	1	
FBbt:20007070	adult CB3633 neuron	Glutamatergic	2	
FBbt:20007070	adult CB3633 neuron	Cholinergic	1	
FBbt:20007072	adult CB3636 neuron	GABAergic	1	Glutamatergic
FBbt:20007073	adult CB3637 neuron	Glutamatergic	1	Cholinergic
FBbt:20007073	adult CB3637 neuron	Dopaminergic	1	Cholinergic
FBbt:20007084	adult CB3650 neuron	GABAergic	1	
FBbt:20007085	adult CB3651 neuron	Serotonergic	2	Cholinergic
FBbt:20007087	adult CB3653 neuron	Dopaminergic	1	Cholinergic
FBbt:20007090	adult CB3656 neuron	GABAergic	1	
FBbt:20007092	adult CB3658 neuron	GABAergic	2	Cholinergic
FBbt:20007093	adult CB3659 neuron	GABAergic	5	
FBbt:20007098	adult CB3664 neuron	Glutamatergic	2	Cholinergic
FBbt:20007112	adult CB3679 neuron	GABAergic	5	Cholinergic
FBbt:20007119	adult CB3687 neuron	GABAergic	1	Cholinergic
FBbt:20007119	adult CB3687 neuron	Glutamatergic	1	Cholinergic
FBbt:20007127	adult CB3697 neuron	Glutamatergic	3	Cholinergic
FBbt:20007127	adult CB3697 neuron	Dopaminergic	1	Cholinergic
FBbt:20007129	adult CB3699 neuron	GABAergic	1	Cholinergic
FBbt:20007136	adult CB3708 neuron	Dopaminergic	1	Cholinergic
FBbt:20007145	adult CB3720 neuron	GABAergic	5	Glutamatergic
FBbt:20007147	adult CB3723 neuron	Dopaminergic	2	Cholinergic
FBbt:20007149	adult CB3726 neuron	Glutamatergic	1	
FBbt:20007149	adult CB3726 neuron	GABAergic	1	
FBbt:20007150	adult CB3727 neuron	GABAergic	2	
FBbt:20007153	adult CB3730 neuron	Glutamatergic	1	
FBbt:20007156	adult CB3733 neuron	Serotonergic	1	GABAergic
FBbt:20007158	adult CB3735 neuron	Dopaminergic	3	Cholinergic
FBbt:20007172	adult CB3749 neuron	GABAergic	3	Glutamatergic
FBbt:20007174	adult CB3751 neuron	Dopaminergic	1	Glutamatergic
FBbt:20007188	adult CB3768 neuron	Dopaminergic	3	Cholinergic
FBbt:20007188	adult CB3768 neuron	Glutamatergic	1	Cholinergic
FBbt:20007188	adult CB3768 neuron	Serotonergic	1	Cholinergic
FBbt:20007190	adult CB3771 neuron	Dopaminergic	3	Cholinergic
FBbt:20007191	adult CB3772 neuron	Dopaminergic	1	Cholinergic
FBbt:20007192	adult CB3773 neuron	Dopaminergic	1	Cholinergic
FBbt:20007194	adult CB3775 neuron	Dopaminergic	2	Cholinergic
FBbt:20007196	adult CB3777 neuron	Dopaminergic	2	Cholinergic
FBbt:20007197	adult CB3778 neuron	Dopaminergic	2	Cholinergic
FBbt:20007198	adult CB3779 neuron	Dopaminergic	2	Cholinergic
FBbt:20007207	adult lobula visual projection neuron LoVP81	Dopaminergic	3	
FBbt:20007221	adult CB3804 neuron	GABAergic	3	
FBbt:20007226	adult CB3811 neuron	Serotonergic	1	Glutamatergic
FBbt:20007227	adult CB3812 neuron	GABAergic	2	Cholinergic
FBbt:20007230	adult lobula intrinsic neuron Li20	Cholinergic	2	Glutamatergic
FBbt:20007230	adult lobula intrinsic neuron Li20	GABAergic	8	Glutamatergic
FBbt:20007232	adult central medulla intrinsic neuron Cm21	Glutamatergic	1	GABAergic
FBbt:20007233	adult medulla-lobula neuron MeLo9	Serotonergic	3	Glutamatergic
FBbt:20007233	adult medulla-lobula neuron MeLo9	Cholinergic	1	Glutamatergic
FBbt:20007233	adult medulla-lobula neuron MeLo9	GABAergic	1	Glutamatergic
FBbt:20007234	lobula intrinsic neuron Li14	Serotonergic	2	Glutamatergic
FBbt:20007234	lobula intrinsic neuron Li14	GABAergic	14	Glutamatergic
FBbt:20007234	lobula intrinsic neuron Li14	Cholinergic	17	Glutamatergic
FBbt:20007235	adult CB3820 neuron	Serotonergic	4	Glutamatergic
FBbt:20007235	adult CB3820 neuron	Cholinergic	9	Glutamatergic
FBbt:20007235	adult CB3820 neuron	GABAergic	27	Glutamatergic
FBbt:20007236	adult medulla-lobula neuron MeLo14	Serotonergic	2	Glutamatergic
FBbt:20007236	adult medulla-lobula neuron MeLo14	Cholinergic	2	Glutamatergic
FBbt:20007237	adult lobula-lobula plate neuron LOLP1	Cholinergic	13	GABAergic
FBbt:20007237	adult lobula-lobula plate neuron LOLP1	Serotonergic	4	GABAergic
FBbt:20007238	adult lobula intrinsic neuron Li23	Glutamatergic	19	Cholinergic
FBbt:20007238	adult lobula intrinsic neuron Li23	GABAergic	12	Cholinergic
FBbt:20007240	adult central medulla neuron Cm12	Serotonergic	2	GABAergic
FBbt:20007240	adult central medulla neuron Cm12	Glutamatergic	1	GABAergic
FBbt:20007243	adult Li34 neuron	Cholinergic	3	GABAergic
FBbt:20007243	adult Li34 neuron	Glutamatergic	7	GABAergic
FBbt:20007244	adult lobula intrinsic neuron Li15	Cholinergic	9	GABAergic
FBbt:20007245	adult lobula intrinsic neuron Li25	Glutamatergic	7	GABAergic
FBbt:20007245	adult lobula intrinsic neuron Li25	Cholinergic	16	GABAergic
FBbt:20007245	adult lobula intrinsic neuron Li25	Serotonergic	6	GABAergic
FBbt:20007246	adult lobula intrinsic neuron Li26	Cholinergic	4	GABAergic
FBbt:20007246	adult lobula intrinsic neuron Li26	Serotonergic	2	GABAergic
FBbt:20007247	adult central medulla neuron Cm11	GABAergic	10	Cholinergic
FBbt:20007247	adult central medulla neuron Cm11	Serotonergic	4	Cholinergic
FBbt:20007247	adult central medulla neuron Cm11	Glutamatergic	3	Cholinergic
FBbt:20007249	adult medulla-lobula neuron MeLo10	Serotonergic	2	Glutamatergic
FBbt:20007249	adult medulla-lobula neuron MeLo10	Cholinergic	1	Glutamatergic
FBbt:20007250	adult lobula intrinsic neuron Li29	Cholinergic	1	GABAergic
FBbt:20007252	adult lobula intrinsic neuron Li18a	Cholinergic	2	GABAergic
FBbt:20007252	adult lobula intrinsic neuron Li18a	Glutamatergic	1	GABAergic
FBbt:20007255	adult lobula intrinsic neuron Li17	Cholinergic	4	GABAergic
FBbt:20007255	adult lobula intrinsic neuron Li17	Serotonergic	1	GABAergic
FBbt:20007256	adult central medulla intrinsic neuron Cm31a	Glutamatergic	1	GABAergic
FBbt:20007257	medulla intrinsic neuron Mi19	Serotonergic	10	
FBbt:20007257	medulla intrinsic neuron Mi19	Dopaminergic	2	
FBbt:20007262	proximal medullary amacrine neuron Pm10	Cholinergic	3	GABAergic
FBbt:20007262	proximal medullary amacrine neuron Pm10	Serotonergic	1	GABAergic
FBbt:20007263	adult lobula intrinsic neuron Li21	Serotonergic	2	Cholinergic
FBbt:20007263	adult lobula intrinsic neuron Li21	Glutamatergic	30	Cholinergic
FBbt:20007263	adult lobula intrinsic neuron Li21	GABAergic	20	Cholinergic
FBbt:20007266	adult transmedullary CB3851 neuron	Cholinergic	274	
FBbt:20007266	adult transmedullary CB3851 neuron	Glutamatergic	4	
FBbt:20007268	adult central medulla intrinsic neuron Cm13	GABAergic	3	Glutamatergic
FBbt:20007268	adult central medulla intrinsic neuron Cm13	Serotonergic	2	Glutamatergic
FBbt:20007269	medulla intrinsic neuron Mi18	Serotonergic	7	GABAergic
FBbt:20007273	adult CB3858 neuron	Cholinergic	1	Glutamatergic
FBbt:20007274	transmedullary neuron Tm37	Cholinergic	12	Glutamatergic
FBbt:20007274	transmedullary neuron Tm37	GABAergic	2	Glutamatergic
FBbt:20007276	adult lobula visual centrifugal neuron LoVC26	Glutamatergic	11	
FBbt:20007279	adult lobula visual centrifugal neuron LoVC19	Glutamatergic	1	Cholinergic
FBbt:20007282	adult lobula visual projection neuron LoVP108	GABAergic	2	
FBbt:20007288	adult lobula plate visual centrifugal neuron 01	Glutamatergic	1	GABAergic
FBbt:20007288	adult lobula plate visual centrifugal neuron 01	Cholinergic	2	GABAergic
FBbt:20007289	adult lobula plate tangential neuron LPT111	Cholinergic	4	GABAergic
FBbt:20007290	adult lobula plate visual centrifugal neuron 03	Cholinergic	2	GABAergic
FBbt:20007296	adult medulla visual centrifugal neuron MeVC27	GABAergic	6	
FBbt:20007296	adult medulla visual centrifugal neuron MeVC27	Dopaminergic	1	
FBbt:20007296	adult medulla visual centrifugal neuron MeVC27	Serotonergic	3	
FBbt:20007297	adult medulla visual centrifugal neuron 04	Serotonergic	1	Glutamatergic
FBbt:20007301	adult medulla visual centrifugal neuron MeVC21	Serotonergic	5	
FBbt:20007301	adult medulla visual centrifugal neuron MeVC21	Octopaminergic	3	
FBbt:20007303	adult lobula tangential neuron LT88	Glutamatergic	1	
FBbt:20007308	descending neuron of the anterior ventral brain DNbe002	Cholinergic	5	
FBbt:20007317	descending neuron of the gnathal ganglion DNge005	Cholinergic	2	
FBbt:20007325	descending neuron of the gnathal ganglion DNge013	Cholinergic	2	
FBbt:20007327	descending neuron of the gnathal ganglion DNge015	Cholinergic	1	
FBbt:20007328	descending neuron of the gnathal ganglion DNge016	Cholinergic	3	
FBbt:20007329	descending neuron of the gnathal ganglion DNge017	Cholinergic	2	
FBbt:20007345	descending neuron of the gnathal ganglion DNge033	GABAergic	2	
FBbt:20007347	descending neuron of the gnathal ganglion DNge035	GABAergic	1	Cholinergic
FBbt:20007357	descending neuron of the gnathal ganglion DNge045	GABAergic	2	Cholinergic
FBbt:20007372	descending neuron of the gnathal ganglion DNge060	Cholinergic	2	Glutamatergic
FBbt:20007373	descending neuron of the gnathal ganglion DNge061	Cholinergic	4	
FBbt:20007376	descending neuron of the gnathal ganglion DNge064	Glutamatergic	2	Cholinergic
FBbt:20007382	descending neuron of the gnathal ganglion DNge071	GABAergic	12	
FBbt:20007383	descending neuron of the gnathal ganglion DNge072	GABAergic	2	
FBbt:20007385	descending neuron of the gnathal ganglion DNge074	Cholinergic	2	
FBbt:20007395	descending neuron of the gnathal ganglion DNge084	GABAergic	2	
FBbt:20007396	descending neuron of the gnathal ganglion DNge085	GABAergic	10	
FBbt:20007397	descending neuron of the gnathal ganglion DNge086	GABAergic	1	
FBbt:20007399	descending neuron of the gnathal ganglion DNge088	Glutamatergic	2	
FBbt:20007400	descending neuron of the gnathal ganglion DNge089	Cholinergic	5	
FBbt:20007401	descending neuron of the gnathal ganglion DNge090	Cholinergic	2	
FBbt:20007402	descending neuron of the gnathal ganglion DNge091	Cholinergic	16	
FBbt:20007405	descending neuron of the gnathal ganglion DNge094	Cholinergic	11	
FBbt:20007405	descending neuron of the gnathal ganglion DNge094	Serotonergic	1	
FBbt:20007406	descending neuron of the gnathal ganglion DNge095	Cholinergic	6	
FBbt:20007413	descending neuron of the gnathal ganglion DNge102	Glutamatergic	3	
FBbt:20007413	descending neuron of the gnathal ganglion DNge102	Serotonergic	1	
FBbt:20007414	descending neuron of the gnathal ganglion DNge103	GABAergic	2	Cholinergic
FBbt:20007420	descending neuron of the gnathal ganglion DNge109	Cholinergic	3	Serotonergic
FBbt:20007421	descending neuron of the gnathal ganglion DNge110	Cholinergic	2	
FBbt:20007425	descending neuron of the gnathal ganglion DNge114	Cholinergic	2	
FBbt:20007427	descending neuron of the gnathal ganglion DNge116	Cholinergic	8	
FBbt:20007428	descending neuron of the gnathal ganglion DNge117	GABAergic	3	Cholinergic
FBbt:20007429	descending neuron of the gnathal ganglion DNge118	Cholinergic	5	
FBbt:20007431	descending neuron of the gnathal ganglion DNge120	Glutamatergic	2	Cholinergic
FBbt:20007442	descending neuron of the gnathal ganglion DNge131	GABAergic	2	Cholinergic
FBbt:20007462	descending neuron of the gnathal ganglion DNge151	Octopaminergic	1	Serotonergic
FBbt:20007464	descending neuron of the gnathal ganglion DNge153	GABAergic	4	
FBbt:20007465	descending neuron of the gnathal ganglion DNge154	Cholinergic	1	GABAergic
FBbt:20007472	descending neuron of the gnathal ganglion DNg99	GABAergic	3	
FBbt:20007476	descending neuron of the gnathal ganglion DNg105	GABAergic	2	Cholinergic
FBbt:20007477	descending neuron of the gnathal ganglion DNg106	Glutamatergic	1	
FBbt:20007477	descending neuron of the gnathal ganglion DNg106	GABAergic	23	
FBbt:20007490	descending neuron of the gnathal ganglion DNg46	Cholinergic	1	Glutamatergic
FBbt:20007493	descending neuron of the gnathal ganglion DNg49	GABAergic	3	
FBbt:20007493	descending neuron of the gnathal ganglion DNg49	Cholinergic	1	
FBbt:20007506	descending neuron of the gnathal ganglion DNg64	Glutamatergic	2	GABAergic
FBbt:20007507	descending neuron of the gnathal ganglion DNg65	GABAergic	2	Serotonergic
FBbt:20007507	descending neuron of the gnathal ganglion DNg65	Cholinergic	2	Serotonergic
FBbt:20007510	descending neuron of the gnathal ganglion DNg68	GABAergic	2	Cholinergic
FBbt:20007511	descending neuron of the gnathal ganglion DNg69	Cholinergic	4	
FBbt:20007518	descending neuron of the gnathal ganglion DNg81	GABAergic	4	Glutamatergic
FBbt:20007522	descending neuron of the gnathal ganglion DNg85	Serotonergic	1	Cholinergic
FBbt:20007523	descending neuron of the gnathal ganglion DNg86	Serotonergic	1	Dopaminergic
FBbt:20007526	descending neuron of the gnathal ganglion DNg89	GABAergic	2	
FBbt:20007526	descending neuron of the gnathal ganglion DNg89	Cholinergic	2	
FBbt:20007531	descending neuron of the gnathal ganglion DNg94	Cholinergic	3	Serotonergic
FBbt:20007536	descending neuron of the posterior brain DNpe007	GABAergic	2	Serotonergic
FBbt:20007537	descending neuron of the posterior brain DNpe015	Cholinergic	1	
FBbt:20007537	descending neuron of the posterior brain DNpe015	Serotonergic	1	
FBbt:20007542	descending neuron of the posterior brain DNpe036	Serotonergic	1	Cholinergic
FBbt:20007542	descending neuron of the posterior brain DNpe036	GABAergic	2	Cholinergic
FBbt:20007545	descending neuron of the posterior brain DNpe054	Cholinergic	25	
FBbt:20007546	descending neuron of the posterior brain DNp72	Glutamatergic	2	Cholinergic
FBbt:20007550	descending neuron of the posterior brain DNp58	GABAergic	1	Serotonergic
FBbt:20007550	descending neuron of the posterior brain DNp58	Cholinergic	2	Serotonergic
FBbt:20007553	adult lobula columnar neuron e01	GABAergic	1	Glutamatergic
FBbt:20007553	adult lobula columnar neuron e01	Cholinergic	3	Glutamatergic
FBbt:20007554	lobula columnar neuron LC30	Glutamatergic	5	Cholinergic
FBbt:20007555	adult lobula visual projection neuron LoVP13	Cholinergic	10	Glutamatergic
FBbt:20007556	adult lobula visual projection neuron LoVP12	Cholinergic	14	
FBbt:20007557	adult lobula visual projection neuron LoVP7	Glutamatergic	9	
FBbt:20007557	adult lobula visual projection neuron LoVP7	Cholinergic	1	
FBbt:20007558	adult lobula visual projection neuron LoVP93	Glutamatergic	1	
FBbt:20007558	adult lobula visual projection neuron LoVP93	Cholinergic	5	
FBbt:20007560	adult lobula visual projection neuron LoVP3	Glutamatergic	1	
FBbt:20007561	adult lobula visual projection neuron LoVP9	Glutamatergic	2	
FBbt:20007561	adult lobula visual projection neuron LoVP9	Cholinergic	4	
FBbt:20007561	adult lobula visual projection neuron LoVP9	Dopaminergic	1	
FBbt:20007564	adult lobula visual projection neuron LoVP89	GABAergic	1	Cholinergic
FBbt:20007566	adult lobula visual projection neuron LoVP35	Cholinergic	1	Glutamatergic
FBbt:20007568	adult lobula visual projection neuron LoVP30	Glutamatergic	1	
FBbt:20007570	adult lobula visual projection neuron LoVP8	Cholinergic	4	
FBbt:20007570	adult lobula visual projection neuron LoVP8	Dopaminergic	1	
FBbt:20007575	adult lobula visual projection neuron LoVP103	Cholinergic	2	
FBbt:20007577	adult lobula visual projection neuron LoVP107	Cholinergic	2	
FBbt:20007582	adult lobula visual projection neuron LoVP101	Cholinergic	2	
FBbt:20007584	adult lobula visual projection neuron LoVP73	Cholinergic	1	
FBbt:20007585	adult lobula visual projection neuron LoVP59	Cholinergic	2	
