skid	name	paper_id	paper_name	synonyms
3966683	AN-R-Sens-B3-ACal-07 (upstream of Multig. Olfactory PN 3) right	20282757	Miroschnikow et al. 2018	
3985829	AN-R-Sens-B3-ACal-05 (Non-ORN 1)	20282757	Miroschnikow et al. 2018	
3991518	Thermo PN 3	20282757	Miroschnikow et al. 2018	Handlebar PN (CB on left)
4017089	AN-R-Sens-B3-ACal-06 (Degraded? Temp?)	20282757	Miroschnikow et al. 2018	
4023881	AN-R-Sens-B3-ACal-04 (Non-ORN 2)	20282757	Miroschnikow et al. 2018	
4030526	AN-R-Sens-B3-VM-14	20282757	Miroschnikow et al. 2018	
4044654	AN-R-Sens-B3-VM-13	20282757	Miroschnikow et al. 2018	
4059758	AN-R-Sens-B3-VM-15	20282757	Miroschnikow et al. 2018	
4096703	AN-R-Sens-B3-VM-12	20282757	Miroschnikow et al. 2018	
4097554	AN-R-Sens-B3-ACpl-10	20282757	Miroschnikow et al. 2018	
4108016	Thermo PN 7	20282757	Miroschnikow et al. 2018	Upper Looping PN Left - AVM004
4119387	Multiglomerular PN 7	20282757	Miroschnikow et al. 2018	mPN iACT A1 right|mPN|MB2ON-183
4120910	SEZ-IN-04-left	20282757	Miroschnikow et al. 2018	
4152020	Multiglomerular PN 6	20282757	Miroschnikow et al. 2018	from upper looping PN - peptidergic right
4154421	Thermo PN 4	20282757	Miroschnikow et al. 2018	Lower Looping PN Left - AVM004
4249897	NPF_t3l	20282757	Miroschnikow et al. 2018	
4284106	MB2ON-151	20282757	Miroschnikow et al. 2018	Holder_left
4338596	MN-L-Sens-B2-ACp-01	20282757	Miroschnikow et al. 2018	
4354933	85c PN	20282757	Miroschnikow et al. 2018	85c PN left
4391978	Multiglomerular PN 3	20282757	Miroschnikow et al. 2018	mPN iACT C2 right|mPN|MB2IN-151
4393049	Gustatory PN 4	20282757	Miroschnikow et al. 2018	non-olfactory PN right
4400767	DH44 2 left	20282757	Miroschnikow et al. 2018	
4453485	IPC pair 4; IPC 4 left	20282757	Miroschnikow et al. 2018	
4493199	13a PN	20282757	Miroschnikow et al. 2018	13a PN left
4506509	IPC pair 6; IPC 6 left	20282757	Miroschnikow et al. 2018	
4523584	DMS 1 left	20282757	Miroschnikow et al. 2018	
4523803	DMS 2 left	20282757	Miroschnikow et al. 2018	
4595609	MB2IN-202	20282757	Miroschnikow et al. 2018	pCC a1l
4598109	MBON-f1	20282757	Miroschnikow et al. 2018	MBE34 right
4603253	neuron 4603254	20282757	Miroschnikow et al. 2018	
4620453	AVL011 PN Right 2?	20282757	Miroschnikow et al. 2018	
4635057	Thermo PN 6	20282757	Miroschnikow et al. 2018	PVL005 - 2 Left
4651929	94a&94b PN	20282757	Miroschnikow et al. 2018	94a & 94b PN right
4785242	AF3 thermo 3rd left	20282757	Miroschnikow et al. 2018	
4876704	Unknown PN 1	20282757	Miroschnikow et al. 2018	PN in Olfactory Bundle 1 right
4985759	Thermo PN 2	20282757	Miroschnikow et al. 2018	AVL011 PN Left
4992273	neuron 4992274	20282757	Miroschnikow et al. 2018	
4992322	neuron 4992323 (MNB in SEZ?)	20282757	Miroschnikow et al. 2018	
5057916	AN-L-Sens-B3-VM-11	20282757	Miroschnikow et al. 2018	
5088293	AN-L-Sens-B3-ACpl-10	20282757	Miroschnikow et al. 2018	
5093516	AN-L-Sens-B3-ACal-04 (Non-ORN 2)	20282757	Miroschnikow et al. 2018	
5095269	AN-L-Sens-B3-VM-14	20282757	Miroschnikow et al. 2018	
5116147	AN-L-Sens-B3-ACal-06 (degraded alone temperature partner neuron)	20282757	Miroschnikow et al. 2018	
5116861	AN-L-Sens-B3-VM-15	20282757	Miroschnikow et al. 2018	
5120097	AN-L-Sens-B3-VM-12	20282757	Miroschnikow et al. 2018	
5120990	AN-L-Sens-B3-VM-13	20282757	Miroschnikow et al. 2018	
5186461	AN-L-Sens-B3-ACp-09 (gustatory pheromone neuron)	20282757	Miroschnikow et al. 2018	
5311299	T1r Ascending into PC_right	20282757	Miroschnikow et al. 2018	
5378683	T1l Ascending into PC_left	20282757	Miroschnikow et al. 2018	
5404887	MB2ON-214	20282757	Miroschnikow et al. 2018	Happy Left 
5434746	MxN-R-motor-05 - MHE-B	20282757	Miroschnikow et al. 2018	
5435750	MxN-R-motor-04 - MHE-A	20282757	Miroschnikow et al. 2018	
5437704	MxN-R-motor-06 - MHE-C	20282757	Miroschnikow et al. 2018	
5439602	MxN-R-motor-09 - MHD-C	20282757	Miroschnikow et al. 2018	
5440613	MxN-R-motor-08 - MHD-B	20282757	Miroschnikow et al. 2018	
5448622	MN-R-Sens-B1-ACpl-01	20282757	Miroschnikow et al. 2018	
5450669	MxN-L-motor-05 - MHE-B	20282757	Miroschnikow et al. 2018	
5452286	MxN-L-motor-06 - MHE-C	20282757	Miroschnikow et al. 2018	
5453143	MxN-L-motor-04 - MHE-A	20282757	Miroschnikow et al. 2018	
5558724	Input to both Munin PC 3 right; BAmas d 4 neuron 5558725	20282757	Miroschnikow et al. 2018	
5614978	T1l asc contra 01	20282757	Miroschnikow et al. 2018	
6133702	AF6 right - ASB TODO 1.1	20282757	Miroschnikow et al. 2018	
6369544	t2r medial soma 1	20282757	Miroschnikow et al. 2018	
6445994	Pre PMN left	20282757	Miroschnikow et al. 2018	
6703240	MBON-n1	20282757	Miroschnikow et al. 2018	MBE23 right
6794664	SEZ-IN-medial projections right	20282757	Miroschnikow et al. 2018	
6802553	T1l asc contra 02	20282757	Miroschnikow et al. 2018	
6883831	AN-R-Sens-B1-AVa-16	20282757	Miroschnikow et al. 2018	
6885133	SEZ-IN-A05-left - paired with #18354200	20282757	Miroschnikow et al. 2018	
7020344	Gustatory PN 3	20282757	Miroschnikow et al. 2018	handlebar-like 4 right
7092086	Unknown PN 1	20282757	Miroschnikow et al. 2018	PN in Olfactory Bundle 1 left
7092417	47a&33b PN	20282757	Miroschnikow et al. 2018	47a & 33b PN left
7107433	45b PN	20282757	Miroschnikow et al. 2018	45b PN left
7136254	MB2ON-149	20282757	Miroschnikow et al. 2018	Moggy_left
7160160	AN-R-Sens-B2-AVp-01	20282757	Miroschnikow et al. 2018	
7198338	24a PN	20282757	Miroschnikow et al. 2018	24a PN left
7424178	AN-L-Sens-B1-AVa-30	20282757	Miroschnikow et al. 2018	
7439388	Interneuron--35 in total	20282757	Miroschnikow et al. 2018	
7439909	AN-L-Sens-B2-ACp-03	20282757	Miroschnikow et al. 2018	
7515491	49a PN	20282757	Miroschnikow et al. 2018	49a PN left
7555968	Vision PN 1	20282757	Miroschnikow et al. 2018	nc1;right
7556564	MN-L-Sens-B3-ACp-03	20282757	Miroschnikow et al. 2018	
7557604	MB2IN-150	20282757	Miroschnikow et al. 2018	L1: Short-presynapticD-3-L
7571966	MB2ON-218	20282757	Miroschnikow et al. 2018	CPe contralateral descending right; CPe3/pep asc cand Right; CP1 d 4
7840791	MBON-e1	20282757	Miroschnikow et al. 2018	MBE9b right
7843730	74a PN	20282757	Miroschnikow et al. 2018	74a PN left
7845346	63a PN	20282757	Miroschnikow et al. 2018	63a PN left
7851153	82a PN	20282757	Miroschnikow et al. 2018	82a PN left
7852250	45a PN	20282757	Miroschnikow et al. 2018	45a PN left
7864823	59a PN	20282757	Miroschnikow et al. 2018	59a PN left
7865652	22c PN	20282757	Miroschnikow et al. 2018	22c PN left
7865696	1a PN	20282757	Miroschnikow et al. 2018	1a PN left
7865767	83a PN	20282757	Miroschnikow et al. 2018	83a PN left
7873135	42b PN	20282757	Miroschnikow et al. 2018	42b PN left
7916593	30a PN	20282757	Miroschnikow et al. 2018	30a PN left
7934904	35a PN	20282757	Miroschnikow et al. 2018	35a PN bilateral left
7935088	35a PN	20282757	Miroschnikow et al. 2018	35a PN bilateral right
7971031	Thermo PN 1	20282757	Miroschnikow et al. 2018	PVL005 1 right
8012953	Unknown PN 2	20282757	Miroschnikow et al. 2018	PN in Olfactory Bundle 2 left
8021456	33a PN	20282757	Miroschnikow et al. 2018	33a PN left
8055671	MN-L-Sens-B1-ACpl-01	20282757	Miroschnikow et al. 2018	
8061047	MxN-L-motor-07 - MHD-A	20282757	Miroschnikow et al. 2018	
8084863	MxN-L-motor-08 - MHD-B	20282757	Miroschnikow et al. 2018	
8092228	MxN-L-motor-03 - LR-B	20282757	Miroschnikow et al. 2018	
8094859	MBON-b1	20282757	Miroschnikow et al. 2018	MBE11a right
8105236	MxN-L-motor-02 - LR-A	20282757	Miroschnikow et al. 2018	
8111135	Vision PN 1	20282757	Miroschnikow et al. 2018	nc1;left
8134938	MxN-R-motor-07 - MHD-A	20282757	Miroschnikow et al. 2018	
8140109	74a PN	20282757	Miroschnikow et al. 2018	74a PN right
8149490	MxN-R-motor-01 - SGDO	20282757	Miroschnikow et al. 2018	
8167773	MxN-R-motor-02 - LR-A	20282757	Miroschnikow et al. 2018	
8169737	Input to MN motor neurons left - inputs to motor neurons on both sides	20282757	Miroschnikow et al. 2018	
8177700	MxN-R-motor-03 - LR-B	20282757	Miroschnikow et al. 2018	
8199012	MN-R-Sens-B3-?-00	20282757	Miroschnikow et al. 2018	
8208555	MxN-L-motor-01 - SGDO	20282757	Miroschnikow et al. 2018	
8213784	MB2ON-213	20282757	Miroschnikow et al. 2018	Old Fashioned Telephone Left
8238322	LHN-2	20282757	Miroschnikow et al. 2018	LH bilateral axon 1_left; BLVa12 b 2|MB2ON-177|LH-8
8243455	83a PN	20282757	Miroschnikow et al. 2018	83a PN right
8244723	42a PN	20282757	Miroschnikow et al. 2018	42a PN right
8244823	13a PN	20282757	Miroschnikow et al. 2018	13a PN right
8245014	59a PN	20282757	Miroschnikow et al. 2018	59a PN right
8245146	82a PN	20282757	Miroschnikow et al. 2018	82a PN right
8245513	63a PN	20282757	Miroschnikow et al. 2018	63a PN right
8245692	42b PN	20282757	Miroschnikow et al. 2018	42b PN right
8245869	24a PN	20282757	Miroschnikow et al. 2018	24a PN right
8246081	67b PN	20282757	Miroschnikow et al. 2018	67b PN right
8246750	47a&33b PN	20282757	Miroschnikow et al. 2018	47a & 33b PN right
8247451	45a PN	20282757	Miroschnikow et al. 2018	45a PN right
8248631	22c PN	20282757	Miroschnikow et al. 2018	22c PN right
8252067	1a PN	20282757	Miroschnikow et al. 2018	1a PN right
8253413	45b PN	20282757	Miroschnikow et al. 2018	45b PN right
8254894	Unknown PN 2	20282757	Miroschnikow et al. 2018	PN in Olfactory Bundle 2 right
8256186	30a PN	20282757	Miroschnikow et al. 2018	30a PN right
8297018	MBON-e2	20282757	Miroschnikow et al. 2018	MBE16 right
8399890	94a&94b PN	20282757	Miroschnikow et al. 2018	94a & 94b PN left
8435311	MxN-L-motor-09 - MHD-C	20282757	Miroschnikow et al. 2018	
8438283	MB2ON-153	20282757	Miroschnikow et al. 2018	Dopey_left
8574714	PaN-R-motor-02	20282757	Miroschnikow et al. 2018	
8752697	FAN-1	20282757	Miroschnikow et al. 2018	AN: DPMlp Lar_right|MB2IN-3|MB2ON-8|FB-3
8810739	MN-R-Sens-B2-AVp-02	20282757	Miroschnikow et al. 2018	
8922644	MBON-e2	20282757	Miroschnikow et al. 2018	MBE16 left
9015745	FFN-14	20282757	Miroschnikow et al. 2018	NI? left_former:Left Mid|MB2IN-65|MB2ON-267
9074101	MBON-d3	20282757	Miroschnikow et al. 2018	MBE35 right
9109799	MBON-d3	20282757	Miroschnikow et al. 2018	MBE35 left
9275210	Thermo PN 6	20282757	Miroschnikow et al. 2018	PVL005 - 2 Right (V1); BLVa34 a 11
9291474	Thermo PN 2	20282757	Miroschnikow et al. 2018	AVL011 PN Right
9455820	MB2ON-219	20282757	Miroschnikow et al. 2018	Sweetness Right 130521_Cand1_OSN2_IN5 Bilateral
9455885	MB2ON-145	20282757	Miroschnikow et al. 2018	Bashful_right
9503414	MB2IN-175	20282757	Miroschnikow et al. 2018	midline projection neuron in the brain_PI 
9583435	FFN-14	20282757	Miroschnikow et al. 2018	NI? right|MB2IN-65|MB2ON-267
9712223	KS LN 1 right	20282757	Miroschnikow et al. 2018	
9716858	AN-R-Sens-B1-AVa-19	20282757	Miroschnikow et al. 2018	
9730269	SEZ-IN-13-right	20282757	Miroschnikow et al. 2018	
9747418	PPLV - 2 Left (maybe PVL014c)	20282757	Miroschnikow et al. 2018	
9747710	Thermo PN 3	20282757	Miroschnikow et al. 2018	Handlebar PN (CB on Right)
9748269	AN-R-Sens-B1-AVa-18	20282757	Miroschnikow et al. 2018	
9748579	hugin-PC right 3	20282757	Miroschnikow et al. 2018	
9748981	MB2ON-149	20282757	Miroschnikow et al. 2018	Moggy_right
9787565	Interneuron W left - Inputs from SE0 Serotonin - paired with #3613276	20282757	Miroschnikow et al. 2018	
9787592	BAmas12_ven descending 3 left	20282757	Miroschnikow et al. 2018	
9787672	SEZ-IN-11-left	20282757	Miroschnikow et al. 2018	
9789130	hugin-PC left 1	20282757	Miroschnikow et al. 2018	
9795662	BAmas12_ven descending 4 left	20282757	Miroschnikow et al. 2018	
9796597	hugin-PC left 2	20282757	Miroschnikow et al. 2018	
9801441	MB2ON-215	20282757	Miroschnikow et al. 2018	BE ;  Right
9805520	hugin-PC left 3	20282757	Miroschnikow et al. 2018	
9805588	MB2ON-152	20282757	Miroschnikow et al. 2018	Angler_left
9808022	MN-L-Sens-B2-AVp-01	20282757	Miroschnikow et al. 2018	
9813902	hugin-PC left 4	20282757	Miroschnikow et al. 2018	
9820270	AN-L-Sens-B1-AVa-29	20282757	Miroschnikow et al. 2018	
9838294	AN-L-Sens-B1-ACa-13	20282757	Miroschnikow et al. 2018	
9842383	UNK anterior basal 1 left	20282757	Miroschnikow et al. 2018	
9853425	AN-R-Sens-B3-ACp-09 (gustatory pheromone neuron)	20282757	Miroschnikow et al. 2018	
9934374	neuron 9934375: incomplete neuron with soma; unidentified	20282757	Miroschnikow et al. 2018	
9935752	T1r asc contra 01	20282757	Miroschnikow et al. 2018	
10119916	MB2IN-199	20282757	Miroschnikow et al. 2018	Z: contra_right|MB2ON-88
10160250	Multiglomerular PN 5	20282757	Miroschnikow et al. 2018	mPN BAmd1-g left|mPN|MB2ON-164
10263287	SEZ-IN-07-right	20282757	Miroschnikow et al. 2018	
10329208	IPC pair 3; IPC 1 left	20282757	Miroschnikow et al. 2018	
10418394	DH44 1 left	20282757	Miroschnikow et al. 2018	
10459723	IPC pair 2; IPC 2 left	20282757	Miroschnikow et al. 2018	
10563755	DH44 3 left	20282757	Miroschnikow et al. 2018	
10768709	Bilateral near MB_right	20282757	Miroschnikow et al. 2018	
10934438	MN-R-Sens-B2-ACp-18	20282757	Miroschnikow et al. 2018	
11067379	Gustatory PN 4	20282757	Miroschnikow et al. 2018	non-olfactory PN left
11105182	mPN	20282757	Miroschnikow et al. 2018	clamp left
11210000	LHN-2	20282757	Miroschnikow et al. 2018	LH bilateral axon 1_right; BLVa12 b 2|MB2ON-177|LH-8
11279244	49a PN	20282757	Miroschnikow et al. 2018	49a PN right
11333054	Gustatory PN 1	20282757	Miroschnikow et al. 2018	Gustatory PN left
11543212	Multiglomerular PN 2	20282757	Miroschnikow et al. 2018	mPN iACT bilateral LOWER right|mPN|mPN iACT bilateral LOWER
11637858	Y Neuron-right	20282757	Miroschnikow et al. 2018	
11638511	MB2ON-147	20282757	Miroschnikow et al. 2018	Tiger_left
11639192	contra-vine 2 left	20282757	Miroschnikow et al. 2018	
11642879	MB2ON-216	20282757	Miroschnikow et al. 2018	BD ; Left
11671564	AN-L-Sens-B2-ACp-21	20282757	Miroschnikow et al. 2018	
11687553	T3l asc contra 01	20282757	Miroschnikow et al. 2018	
11736972	MN-L-Sens-B2-ACp-15	20282757	Miroschnikow et al. 2018	
11745381	MN-L-Sens-B2-ACp-07	20282757	Miroschnikow et al. 2018	
11868260	MB2ON-152	20282757	Miroschnikow et al. 2018	Angler_right
11941255	Inter2 right	20282757	Miroschnikow et al. 2018	
11946903	MB2IN-158	20282757	Miroschnikow et al. 2018	M1 ; Right
12073881	MN-L-Sens-B2-ACp-16	20282757	Miroschnikow et al. 2018	
12156009	Gustatory PN 3	20282757	Miroschnikow et al. 2018	handlebar-like 4 (no soma) left 
12199926	SEZ-IN-10-right	20282757	Miroschnikow et al. 2018	
12253020	MN-R-Sens-B2-ACp-14	20282757	Miroschnikow et al. 2018	
12260696	MN-L-Sens-B2-ACp-06	20282757	Miroschnikow et al. 2018	
12335381	BAmas12 midline 3 right	20282757	Miroschnikow et al. 2018	
12634154	IPC pair 1; IPC 3 left	20282757	Miroschnikow et al. 2018	
12740290	SEZ-IN-A01-left	20282757	Miroschnikow et al. 2018	
12901662	AN-R-motor-12	20282757	Miroschnikow et al. 2018	
12948470	Thermo PN 1	20282757	Miroschnikow et al. 2018	PVL005 1 left
13142932	MB2ON-153	20282757	Miroschnikow et al. 2018	Dopey_right
13168715	SEZ-IN-09-left	20282757	Miroschnikow et al. 2018	
13190771	fork of GPhN (right)	20282757	Miroschnikow et al. 2018	
13429045	AF4: TOH right; Large Spider Neuron right	20282757	Miroschnikow et al. 2018	
13535380	IPC pair 2; IPC 1 right	20282757	Miroschnikow et al. 2018	
13535387	DH44 3 right	20282757	Miroschnikow et al. 2018	
13538010	SEZ-IN-A07-right	20282757	Miroschnikow et al. 2018	
13581830	hugin-PC right 4	20282757	Miroschnikow et al. 2018	
13589251	33a PN	20282757	Miroschnikow et al. 2018	33a PN right
13645610	DPMl Skis right	20282757	Miroschnikow et al. 2018	
13744425	AN-L-Sens-B1-ACa-02	20282757	Miroschnikow et al. 2018	
13751194	DH44 2 right	20282757	Miroschnikow et al. 2018	
13789482	Gustatory PN 2	20282757	Miroschnikow et al. 2018	backwards handlebar right
13793212	DMS 2 right	20282757	Miroschnikow et al. 2018	
14035921	SEZ-IN-08-right	20282757	Miroschnikow et al. 2018	
14082322	MBON-e1	20282757	Miroschnikow et al. 2018	MBE9b left
14273873	ASB Ascending left 14273874 	20282757	Miroschnikow et al. 2018	
14313750	CN-12	20282757	Miroschnikow et al. 2018	E ; BAMD PN_left|MB2IN-17|MB2ON-32|FB-16|FBN-8
14604028	85c PN	20282757	Miroschnikow et al. 2018	85c PN right
14812545	MB2ON-145	20282757	Miroschnikow et al. 2018	Bashful_left
14930784	SEZ-IN-12-left	20282757	Miroschnikow et al. 2018	
14962387	_SOG IN	20282757	Miroschnikow et al. 2018	SOG IN right
15202263	IPC pair 5; IPC 4 right	20282757	Miroschnikow et al. 2018	
15225589	MB2IN-146	20282757	Miroschnikow et al. 2018	pre-dorsal-MAP presynaptic-D-2-R right
15250080	BAmas12_ven descending 4 right	20282757	Miroschnikow et al. 2018	
15253921	MBON-f1	20282757	Miroschnikow et al. 2018	MBE34 left
15398730	MBON-n1	20282757	Miroschnikow et al. 2018	MBE23 left
15398807	AN-R-Sens-B2-ACp-17	20282757	Miroschnikow et al. 2018	
15409328	AN-R-Sens-B2-ACp-08	20282757	Miroschnikow et al. 2018	
15421363	MBON-j1	20282757	Miroschnikow et al. 2018	MBE2a left
15434200	AN-R-Sens-B2-ACp-06	20282757	Miroschnikow et al. 2018	
15445198	AN-R-Sens-B2-VM-08	20282757	Miroschnikow et al. 2018	
15451084	AN-R-Sens-B2-ACp-09	20282757	Miroschnikow et al. 2018	
15458316	AN-R-Sens-B2-ACp-10	20282757	Miroschnikow et al. 2018	
15461769	AN-R-Sens-B2-ACp-22	20282757	Miroschnikow et al. 2018	
15505837	AN-R-Sens-B2-AVp-06	20282757	Miroschnikow et al. 2018	
15506094	AN-R-Sens-B2-ACp-18	20282757	Miroschnikow et al. 2018	
15507888	AN-R-Sens-B2-ACp-20	20282757	Miroschnikow et al. 2018	
15508475	AN-R-Sens-B2-VM-04	20282757	Miroschnikow et al. 2018	
15508735	AN-R-Sens-B2-ACp-01	20282757	Miroschnikow et al. 2018	
15522777	AN-R-Sens-B2-ACp-21	20282757	Miroschnikow et al. 2018	
15525858	AN-R-Sens-B2-ACp-14	20282757	Miroschnikow et al. 2018	
15530882	AN-R-Sens-B2-ACp-15	20282757	Miroschnikow et al. 2018	
15531033	AN-R-Sens-B2-ACp-03	20282757	Miroschnikow et al. 2018	
15531916	AN-R-Sens-B2-ACp-04	20282757	Miroschnikow et al. 2018	
15532105	AN-R-Sens-B2-AVa-24 (PPS mechano)	20282757	Miroschnikow et al. 2018	
15533421	AN-R-Sens-B2-AVp-02	20282757	Miroschnikow et al. 2018	
15541944	AN-R-Sens-B2-ACp-02	20282757	Miroschnikow et al. 2018	
15541976	AN-R-Sens-B2-ACp-19	20282757	Miroschnikow et al. 2018	
15542199	AN-R-Sens-B2-?-00	20282757	Miroschnikow et al. 2018	
15542354	AN-R-Sens-B1-AVa-42	20282757	Miroschnikow et al. 2018	
15543068	AN-R-Sens-B1-AVa-21	20282757	Miroschnikow et al. 2018	
15543394	AN-R-Sens-B1-AVa-31	20282757	Miroschnikow et al. 2018	
15546924	AN-R-Sens-B1-AVa-30	20282757	Miroschnikow et al. 2018	
15547732	AN-R-Sens-B1-AVa-33	20282757	Miroschnikow et al. 2018	
15548107	AN-R-Sens-B1-ACa-17	20282757	Miroschnikow et al. 2018	
15548694	AN-R-Sens-B1-ACa-10	20282757	Miroschnikow et al. 2018	
15556081	MN-R-Sens-B2-ACp-11	20282757	Miroschnikow et al. 2018	
15556868	MN-R-Sens-B2-ACp-02	20282757	Miroschnikow et al. 2018	
15559195	AN-R-Sens-B1-ACa-04	20282757	Miroschnikow et al. 2018	
15561413	AN-R-Sens-B1-ACa-13	20282757	Miroschnikow et al. 2018	
15562137	AN-R-Sens-B1-ACa-07	20282757	Miroschnikow et al. 2018	
15563553	AN-R-Sens-B1-ACa-05	20282757	Miroschnikow et al. 2018	
15564661	AN-R-Sens-B1-AVa-29	20282757	Miroschnikow et al. 2018	
15564695	SE0 R3	20282757	Miroschnikow et al. 2018	
15564706	AN-R-Sens-B1-AVa-24	20282757	Miroschnikow et al. 2018	
15564782	AN-R-Sens-B1-AVa-23	20282757	Miroschnikow et al. 2018	
15564807	AN-R-Sens-B1-AVa-22	20282757	Miroschnikow et al. 2018	
15564882	AN-R-Sens-B1-AVa-37	20282757	Miroschnikow et al. 2018	
15564911	AN-R-Sens-B1-AVa-27	20282757	Miroschnikow et al. 2018	
15567384	AN-R-motor-07	20282757	Miroschnikow et al. 2018	
15567466	AN-R-Sens-B1-AVa-41	20282757	Miroschnikow et al. 2018	
15569561	AN-R-Sens-B1-AVa-28	20282757	Miroschnikow et al. 2018	
15572414	AN-R-Sens-B1-AVa-25	20282757	Miroschnikow et al. 2018	
15573283	AN-R-Sens-B2-ACp-13	20282757	Miroschnikow et al. 2018	
15573331	AN-R-Sens-B2-ACp-16	20282757	Miroschnikow et al. 2018	
15573381	AN-R-Sens-B1-ACa-12	20282757	Miroschnikow et al. 2018	
15573396	AN-R-Sens-B1-ACa-09	20282757	Miroschnikow et al. 2018	
15573428	SE0 R4	20282757	Miroschnikow et al. 2018	
15573450	AN-R-Sens-B1-ACa-14	20282757	Miroschnikow et al. 2018	
15574199	AN-R-Sens-B1-ACa-06	20282757	Miroschnikow et al. 2018	
15574231	AN-R-Sens-B1-ACa-08	20282757	Miroschnikow et al. 2018	
15574328	AN-R-Sens-B1-AVa-15	20282757	Miroschnikow et al. 2018	
15574508	AN-R-Sens-B1-AVa-38	20282757	Miroschnikow et al. 2018	
15574941	AN-R-Sens-B1-AVa-34	20282757	Miroschnikow et al. 2018	
15575052	AN-R-Sens-B1-AVa-36	20282757	Miroschnikow et al. 2018	
15575232	AN-R-Sens-B1-AVa-35	20282757	Miroschnikow et al. 2018	
15575327	AN-R-Sens-B1-AVa-26	20282757	Miroschnikow et al. 2018	
15576194	AN-R-Sens-B1-AVa-40	20282757	Miroschnikow et al. 2018	
15581428	SEZ-IN-08-left	20282757	Miroschnikow et al. 2018	
15586536	AN-R-Sens-B1-ACa-11	20282757	Miroschnikow et al. 2018	
15587166	AN-R-Sens-B1-AVa-39	20282757	Miroschnikow et al. 2018	
15588691	MN-R-Sens-B2-ACp-12	20282757	Miroschnikow et al. 2018	
15588800	MN-R-Sens-B2-ACp-20	20282757	Miroschnikow et al. 2018	
15589362	MN-R-Sens-B2-ACp-06	20282757	Miroschnikow et al. 2018	
15589411	MN-R-Sens-B2-ACp-21	20282757	Miroschnikow et al. 2018	
15590761	AN-L-Sens-B2-ACp-07	20282757	Miroschnikow et al. 2018	
15592696	AN-R-Sens-B2-ACp-11	20282757	Miroschnikow et al. 2018	
15594038	AN-R-Sens-B2-VM-05	20282757	Miroschnikow et al. 2018	
15594123	MN-R-Sens-B1-VM-02	20282757	Miroschnikow et al. 2018	
15595607	MN-R-Sens-B2-ACp-08	20282757	Miroschnikow et al. 2018	
15595823	MN-R-Sens-B2-ACp-15	20282757	Miroschnikow et al. 2018	
15595950	MN-R-Sens-B2-ACpl-01 (Awesome MN sensory 2)	20282757	Miroschnikow et al. 2018	
15599768	BAmas12 contra right	20282757	Miroschnikow et al. 2018	
15605657	AN-R-Sens-B2-AVp-03	20282757	Miroschnikow et al. 2018	
15606918	MN-R-Sens-B2-VM-04	20282757	Miroschnikow et al. 2018	
15607180	MN-R-Sens-B2-VM-07	20282757	Miroschnikow et al. 2018	
15609427	MN-R-Sens-B2-?-00	20282757	Miroschnikow et al. 2018	
15609885	MN-R-Sens-B2-ACp-17	20282757	Miroschnikow et al. 2018	
15610387	MN-R-Sens-B2-VM-08	20282757	Miroschnikow et al. 2018	
15611642	MN-R-Sens-B2-VM-09	20282757	Miroschnikow et al. 2018	
15611791	MN-R-Sens-B2-VM-02	20282757	Miroschnikow et al. 2018	
15612241	MN-R-Sens-B2-VM-19	20282757	Miroschnikow et al. 2018	
15615042	MN-R-Sens-B2-ACp-09	20282757	Miroschnikow et al. 2018	
15615081	MN-R-Sens-B2-ACp-16	20282757	Miroschnikow et al. 2018	
15615305	MN-R-Sens-B2-VM-11	20282757	Miroschnikow et al. 2018	
15615475	MN-R-Sens-B2-VM-10	20282757	Miroschnikow et al. 2018	
15615589	MN-R-Sens-B2-ACp-05	20282757	Miroschnikow et al. 2018	
15615776	MN-R-Sens-B2-ACpl-03	20282757	Miroschnikow et al. 2018	
15615877	MN-R-Sens-B2-VM-22	20282757	Miroschnikow et al. 2018	
15617459	MN-R-Sens-B2-VM-06	20282757	Miroschnikow et al. 2018	
15618756	MN-R-Sens-B2-VM-20	20282757	Miroschnikow et al. 2018	
15618976	MN-R-Sens-B2-VM-12	20282757	Miroschnikow et al. 2018	
15620432	MN-R-Sens-B2-VM-17	20282757	Miroschnikow et al. 2018	
15620606	MN-R-Sens-B2-VM-13	20282757	Miroschnikow et al. 2018	
15629241	MN-R-Sens-B2-VM-15	20282757	Miroschnikow et al. 2018	
15629355	MN-R-Sens-B2-VM-03	20282757	Miroschnikow et al. 2018	
15629888	MN-R-Sens-B2-VM-18	20282757	Miroschnikow et al. 2018	
15637893	MN-R-Sens-B3-VM-05	20282757	Miroschnikow et al. 2018	
15638520	MN-R-Sens-B3-VM-06	20282757	Miroschnikow et al. 2018	
15638742	MN-R-Sens-B1-VM-03	20282757	Miroschnikow et al. 2018	
15638968	MN-R-Sens-B3-AVp-01	20282757	Miroschnikow et al. 2018	
15639020	MN-R-Sens-B3-ACp-04	20282757	Miroschnikow et al. 2018	
15639171	MN-R-Sens-B3-ACp-02	20282757	Miroschnikow et al. 2018	
15639275	MN-R-Sens-B3-VM-08	20282757	Miroschnikow et al. 2018	
15639548	MN-R-Sens-B3-VM-10	20282757	Miroschnikow et al. 2018	
15640425	MN-R-Sens-B3-AVp-03	20282757	Miroschnikow et al. 2018	
15640548	MN-R-Sens-B3-AVp-02	20282757	Miroschnikow et al. 2018	
15640567	MN-R-Sens-B3-VM-13	20282757	Miroschnikow et al. 2018	
