skid	name	paper_id	paper_name	synonyms	FBbt_ID
17728662	BAlp int s 6 Left	21218996	Andrade et al. 2019		
17728657	BAlp int s 3 Left 	21218996	Andrade et al. 2019		
17728647	BAlp ant s 2  Left 	21218996	Andrade et al. 2019		
17728642	BAlc post s 4 Left	21218996	Andrade et al. 2019		
17629170	BAlp ant s 8 Right	21218996	Andrade et al. 2019		
17629156	BAlp ant s 7 Right	21218996	Andrade et al. 2019		
17629147	BAlp ant s 6 Right	21218996	Andrade et al. 2019		
17588631	DPLc post med s 3 Right	21218996	Andrade et al. 2019		
17545766	BAlc post s 5 Right	21218996	Andrade et al. 2019		
17545755	BAlc post s 8 Right	21218996	Andrade et al. 2019		
17545744	BAlc post s 6 Right	21218996	Andrade et al. 2019		
17545296	BAlp ant s 5 Right	21218996	Andrade et al. 2019		
17545271	BAlp ant s 4 Right	21218996	Andrade et al. 2019		
17545234	BAlp ant s 3 Right	21218996	Andrade et al. 2019		
17545221	BAlp ant s 2 Right	21218996	Andrade et al. 2019		
17545203	BAlp ant s 1 Right	21218996	Andrade et al. 2019		
17545195	BAlp post s 4 Right	21218996	Andrade et al. 2019		
17545179	BAlp post s 3 Right	21218996	Andrade et al. 2019		
17545164	BAlp post s 2 Right	21218996	Andrade et al. 2019		
17544330	BLAvm ant s 5 Right	21218996	Andrade et al. 2019		
17544312	BLAvm ant s 4 Right	21218996	Andrade et al. 2019		
17544280	BLAvm ant s 3 Right	21218996	Andrade et al. 2019		
17544238	BLAvm ant s 2 Right	21218996	Andrade et al. 2019		
17544220	BLAvm ant s 1 Right	21218996	Andrade et al. 2019		
17523403	DPLl p s 2 Right	21218996	Andrade et al. 2019		
17545782	BAlc post s 2 Right	21218996	Andrade et al. 2019		
17728776	BAlp4 s 1 Left  	21218996	Andrade et al. 2019		
17545795	BAlc post s 4 Right	21218996	Andrade et al. 2019		
17545868	BAlc post s 7 Right (sp)	21218996	Andrade et al. 2019		
17583465	BLAl s 4 Right	21218996	Andrade et al. 2019		
17562172	BLAd dor med nb 1	21218996	Andrade et al. 2019		
17562098	DPLc post lat ant s 4 Right	21218996	Andrade et al. 2019		
17562074	DPLc post lat ant s 3 Right	21218996	Andrade et al. 2019		
17562037	DPLc post lat ant s 5 Right	21218996	Andrade et al. 2019		
17562001	DPLc post lat ant s 2 Right	21218996	Andrade et al. 2019		
17560904	DPLc post med s 2 Right	21218996	Andrade et al. 2019		
17560864	DPLc post med s 1 Right	21218996	Andrade et al. 2019		
17560221	DPLc5 s 3 Right	21218996	Andrade et al. 2019		
17560205	DPLc5 s 1 Right	21218996	Andrade et al. 2019		
17557234	DPLd s 6 Right	21218996	Andrade et al. 2019		
17557183	DPLd s 7 Right	21218996	Andrade et al. 2019		
17555058	BAmv12 int s 2 Right	21218996	Andrade et al. 2019		
17547011	BAla34 s 6 Right	21218996	Andrade et al. 2019		
17546995	BAla34 s 5 Right	21218996	Andrade et al. 2019		
17545905	BAlc post s 1 Right	21218996	Andrade et al. 2019		
17545878	BAlc post s NB 1 Right 	21218996	Andrade et al. 2019		
17545806	BAlc post s 3 Right	21218996	Andrade et al. 2019		
17519537	BLDd s 3 Right	21218996	Andrade et al. 2019		
17728793	BLD x 3 Left	21218996	Andrade et al. 2019		
17728803	BLD x 3 Left	21218996	Andrade et al. 2019		
17730115	CPb s 4 Left	21218996	Andrade et al. 2019		
17730108	CP23 v s 3 Left	21218996	Andrade et al. 2019		
17730092	CPb s 5 Left	21218996	Andrade et al. 2019		
17729822	CPa s 2 Left	21218996	Andrade et al. 2019		
17729814	BLVa t s 3 Left	21218996	Andrade et al. 2019		
17729458	BLVa34 b s 1 Left	21218996	Andrade et al. 2019		
17729441	BLVa34 a s 2 Left	21218996	Andrade et al. 2019		
17730121	CPb s 2 Left	21218996	Andrade et al. 2019		
17729436	BLVa34 a s 3 Left	21218996	Andrade et al. 2019		
17729394	BLVa12 a s 2 Left	21218996	Andrade et al. 2019		
17729387	BLP34 b s 1 Left	21218996	Andrade et al. 2019		
17729381	BLP34 b s 5 Left	21218996	Andrade et al. 2019		
17729370	BLP34 a s 1 Left	21218996	Andrade et al. 2019		
17729357	BLP12 b s 3 Left	21218996	Andrade et al. 2019		
17729341	BLP12 b s 2 Left	21218996	Andrade et al. 2019		
17729316	BLP12 a s 3 Left	21218996	Andrade et al. 2019		
17729431	BLVa34 a s 1 Left	21218996	Andrade et al. 2019		
17730159	CP23 v s 2 Left	21218996	Andrade et al. 2019		
17731941	DALl1 s 5 Left; NB?	21218996	Andrade et al. 2019		
17731951	DALl1 s 3 Left	21218996	Andrade et al. 2019		
17732966	BAmas12 dor s 2 Left 	21218996	Andrade et al. 2019		
17732900	BAmas12 dor s 1 Left	21218996	Andrade et al. 2019		
17732880	BAmas12 ven s 2 Left	21218996	Andrade et al. 2019		
17732864	BAmas12 ven s 3 Left	21218996	Andrade et al. 2019		
17732858	BAmas12 ven s 4 Left	21218996	Andrade et al. 2019		
17732661	DPMl12 pos s 1 Left	21218996	Andrade et al. 2019		
17732589	DPMl12 pos s 3 Left	21218996	Andrade et al. 2019		
17732486	DPMl12 pos s 2 Left	21218996	Andrade et al. 2019		
17732251	DPLl i s 1 Left	21218996	Andrade et al. 2019		
17732231	DPLl p s 3 Left	21218996	Andrade et al. 2019		
17732223	DPLl p s 2 Left	21218996	Andrade et al. 2019		
17732214	DPLl p s 1 Left	21218996	Andrade et al. 2019		
17732203	DPLl i s 2 Left	21218996	Andrade et al. 2019		
17731982	DPLal1-3 s 2 Left	21218996	Andrade et al. 2019		
17731977	DPLal1-3 s 3 Left	21218996	Andrade et al. 2019		
17731961	DALl1 s 1 Left	21218996	Andrade et al. 2019		
17731956	DALl1 s 4 Left	21218996	Andrade et al. 2019		
17729311	BLP34 b s 7 Left	21218996	Andrade et al. 2019		
17729249	BLP34 b s LEFT REVIEW	21218996	Andrade et al. 2019		
17729244	BLP12 a s 6 Left	21218996	Andrade et al. 2019		
17729239	BLP12 a s 1 Left	21218996	Andrade et al. 2019		
17729005	BLAvm ant s 4 Left	21218996	Andrade et al. 2019		
17728998	BLAvm ant s 5 Left	21218996	Andrade et al. 2019		
17728991	BLAvm ant s 1 Left	21218996	Andrade et al. 2019		
17728986	BLD x 1 s Left - Gap!	21218996	Andrade et al. 2019		
17728982	SU Left - BL Lineage ?	21218996	Andrade et al. 2019		
17728954	BLD x 1 s Left	21218996	Andrade et al. 2019		
17728950	BLD x 1 s Left	21218996	Andrade et al. 2019		
17728944	BLD x 1 s Left	21218996	Andrade et al. 2019		
17728939	Close to BLVa s Left	21218996	Andrade et al. 2019		
17728933	Close to BLVa s Left	21218996	Andrade et al. 2019		
17728927	Close to BLVa s Left	21218996	Andrade et al. 2019		
17728907	BLAv12 ant s 2Left - Gap	21218996	Andrade et al. 2019		
17728902	BLAv12 ant s 1 Left - GAP!	21218996	Andrade et al. 2019		
17728879	BLAd ven lat s 2 Left	21218996	Andrade et al. 2019		
17728857	BLAd OL s 1 Left	21218996	Andrade et al. 2019		
17728852	BLAd OL s 2 Left	21218996	Andrade et al. 2019		
17728809	BLD x 3 Left	21218996	Andrade et al. 2019		
17729056	BLAv12 pos s 1 Left	21218996	Andrade et al. 2019		
17728798	BLD x 3 Left	21218996	Andrade et al. 2019		
17729062	BLAv12 pos s 4 Left	21218996	Andrade et al. 2019		
17729078	BLAv12 pos s 2 Left	21218996	Andrade et al. 2019		
17729233	BLP12 a s 7 Left	21218996	Andrade et al. 2019		
17729228	BLP12 a s 4 Left	21218996	Andrade et al. 2019		
17729223	BLP12 a s 5 Left	21218996	Andrade et al. 2019		
17729216	BLP12 a s 9 Left	21218996	Andrade et al. 2019		
17729211	BLP12 a s 2 Left	21218996	Andrade et al. 2019		
17729206	BLP12 a s 8 Left	21218996	Andrade et al. 2019		
17729190	BLDc s 4 Left	21218996	Andrade et al. 2019		
17729178	BLDc s 1 Left	21218996	Andrade et al. 2019		
17729156	BLDc s 3 Left	21218996	Andrade et al. 2019		
17729151	BLDc s 2 Left	21218996	Andrade et al. 2019		
17729146	BLDc s 6 Left	21218996	Andrade et al. 2019		
17729141	BLDc s 5 Left	21218996	Andrade et al. 2019		
17729136	BLDd s 2 Left	21218996	Andrade et al. 2019		
17729131	BLDd s 3 Left	21218996	Andrade et al. 2019		
17729126	BLDd s 1 Left	21218996	Andrade et al. 2019		
17729116	BLAvm ant s 3 Left	21218996	Andrade et al. 2019		
17729105	BLAvm ant s 2 Left	21218996	Andrade et al. 2019		
17729073	BLAv12 pos s 3 Left	21218996	Andrade et al. 2019		
13239550	DPMm1 upp comm s 4 Right	21218996	Andrade et al. 2019		
17519416	BLDd s 2 Right	21218996	Andrade et al. 2019		
17486011	DALcm12 m s 1 Left	21218996	Andrade et al. 2019		
12449484	DPMpm2 ppFB 3 - Left	21218996	Andrade et al. 2019		
12474032	DPMpm1 ppFB 7 - Right	21218996	Andrade et al. 2019		
12477165	BAlc post s 5 Left	21218996	Andrade et al. 2019		
12488233	DPMm1 ppFB s 7 Left	21218996	Andrade et al. 2019		
12494383	CM4 s ppFB 7 Left	21218996	Andrade et al. 2019		
12498192	DPMm2 ppFB ant dor s 2 Left 	21218996	Andrade et al. 2019		
12530013	CM4 s ppFB 1 Left	21218996	Andrade et al. 2019		
12446997	CP23 ppFB s 1 Left	21218996	Andrade et al. 2019		
12532127	DPMm1 ppFB s 4 Right	21218996	Andrade et al. 2019		
12546782	DPLal-13 s 3 Right	21218996	Andrade et al. 2019		
12549053	DPLal1-3 s 4 Right	21218996	Andrade et al. 2019		
12549257	DPLal1-3 s 1 Right	21218996	Andrade et al. 2019		
12570095	DPLam s 1 Right	21218996	Andrade et al. 2019		
12570525	DALl1 s 6 Right	21218996	Andrade et al. 2019		
12615701	BLAl s 2 Right	21218996	Andrade et al. 2019		
12618333	BLAl s 3 Right	21218996	Andrade et al. 2019		
12532152	DPMm1 ppFB s 5 Right	21218996	Andrade et al. 2019		
12445523	CM4 s ppFB 2 Left	21218996	Andrade et al. 2019		
12385468	BLVa t s 4 Left	21218996	Andrade et al. 2019		
12372419	BLVa t s 2 Left	21218996	Andrade et al. 2019		
12208050	DPMpm1 ppFB 4 - Right	21218996	Andrade et al. 2019		
12208798	DPMpm1 ppFB 6 - Right	21218996	Andrade et al. 2019		
12256567	DPMm1 ppFB s 7 Right	21218996	Andrade et al. 2019		
12262871	CM4 s ppFB 5 Right	21218996	Andrade et al. 2019		
12283795	CM4 s ppFB 6 Right	21218996	Andrade et al. 2019		
12289177	CM4 s ven 3 Right	21218996	Andrade et al. 2019		
12290287	CM4 s ppFB 7 Right	21218996	Andrade et al. 2019		
12343219	DPMpm2 ppFB 5 - Right	21218996	Andrade et al. 2019		
12345237	DPMpm2 s 1 Right	21218996	Andrade et al. 2019		
12345792	CM4 s ppFB 3 Right	21218996	Andrade et al. 2019		
12346676	CM4 s ppFB 2 Right 	21218996	Andrade et al. 2019		
12347886	CM4 s ppFB 4 Right	21218996	Andrade et al. 2019		
12361947	DPMm1 ppFB s 6 Left	21218996	Andrade et al. 2019		
12362682	CP23 ppFB s 1 Right	21218996	Andrade et al. 2019		
12365683	BLVa t s 1 Left	21218996	Andrade et al. 2019		
12367292	CM4 s ppFB 8 Right - ends before 601 	21218996	Andrade et al. 2019		
12367466	CM4 s dor pos MEF 1 Right	21218996	Andrade et al. 2019		
12701593	DPLc ant lat s 2 Right	21218996	Andrade et al. 2019		
12702367	DPLc ant lat s 4 Right	21218996	Andrade et al. 2019		
12702656	DPLd s 4 Right	21218996	Andrade et al. 2019		
12703528	DPLd s 1 Right	21218996	Andrade et al. 2019		
12991032	DPLc post lat s 6 Right	21218996	Andrade et al. 2019		
12992011	DPLc post lat s 7 Right	21218996	Andrade et al. 2019		
12993051	DPLc post lat s 5 Right	21218996	Andrade et al. 2019		
12995472	DPMl34 pos s 2 Right	21218996	Andrade et al. 2019		
12996024	DPMl34 pos s 1 Right	21218996	Andrade et al. 2019		
13202894	DPLam s 1 Left	21218996	Andrade et al. 2019		
13216296	DPMl12 pos s 7 Right	21218996	Andrade et al. 2019		
13217452	DPMl12 pos s 6 Right	21218996	Andrade et al. 2019		
13217639	DPMl12 pos s 5 Right	21218996	Andrade et al. 2019		
13217922	DPMl12 pos s 4 Right	21218996	Andrade et al. 2019		
13218289	DPMl12 pos s 3 Right	21218996	Andrade et al. 2019		
13220541	DPMl ant dor nb 1_TODO	21218996	Andrade et al. 2019		
13234578	DPMm1 s Right	21218996	Andrade et al. 2019		
13234841	DPMm1 s Right	21218996	Andrade et al. 2019		
13235092	DPMm1 s Right	21218996	Andrade et al. 2019		
13235454	DPMm1 upp comm s 3 Right	21218996	Andrade et al. 2019		
13237321	DPMm1 upp comm s 1 Right	21218996	Andrade et al. 2019		
12988149	DPMl34 ant s 3 Right	21218996	Andrade et al. 2019		
12207495	DPMm2 ppFB ant dor s 2 Right 	21218996	Andrade et al. 2019		
12986939	DPMl34 ant s 2 Right	21218996	Andrade et al. 2019		
12984739	DPLd s 3 Right	21218996	Andrade et al. 2019		
12704599	DPLd s 5 Right	21218996	Andrade et al. 2019		
12727225	BAla12 s 1 Left	21218996	Andrade et al. 2019		
12745233	DPLl a s 1	21218996	Andrade et al. 2019		
12747607	DPLl p s 1 Right	21218996	Andrade et al. 2019		
12749099	DPLl i s 1 Right	21218996	Andrade et al. 2019		
12751130	DPLl i s 3 Right	21218996	Andrade et al. 2019		
12755280	DPLl i s 2 Right	21218996	Andrade et al. 2019		
12845026	DPLc post lat s 1 Right	21218996	Andrade et al. 2019		
12846265	DPLc post lat s 2 Right	21218996	Andrade et al. 2019		
12847167	DPLc post lat s 3 Right	21218996	Andrade et al. 2019		
12877880	BLDc s 1 Right	21218996	Andrade et al. 2019		
12880792	BLDc s 4 Right	21218996	Andrade et al. 2019		
12927136	BAmd2 v s 3 Left	21218996	Andrade et al. 2019		
12978829	DPLc ant lat s 6 Right	21218996	Andrade et al. 2019		
12979804	DPLc ant lat s 3 Right	21218996	Andrade et al. 2019		
12981110	DPLc ant lat s 5 Right	21218996	Andrade et al. 2019		
12982435	DPLd s 2 Right	21218996	Andrade et al. 2019		
12985971	DPMl34 ant s 1 Right	21218996	Andrade et al. 2019		
17519292	BLDd s 1 Right	21218996	Andrade et al. 2019		
12207291	DPMpm1 ppFB 3 - Right	21218996	Andrade et al. 2019		
12205963	DPMpm1 ppFB 2 - Right	21218996	Andrade et al. 2019		
17378530	BLVa34 b s 1 Right	21218996	Andrade et al. 2019		
17378469	DPLal1-3 s 2 Right	21218996	Andrade et al. 2019		
17377891	BLVa12 a s 1 Right	21218996	Andrade et al. 2019		
17377722	DALl1 s 7 Right	21218996	Andrade et al. 2019		
17376857	TR BAlv s 5 Right	21218996	Andrade et al. 2019		
10426321	DALcl12 d s 2 Right	21218996	Andrade et al. 2019		
10466429	DPMpm2 s loSM 1 Left	21218996	Andrade et al. 2019		
17378636	DPMl12 pos s 1 Right	21218996	Andrade et al. 2019		
10533010	BLP34 b s 8 Left	21218996	Andrade et al. 2019		
10711658	DPMpm2 s 2 Left	21218996	Andrade et al. 2019		
10712085	DPMpm2 ppFB 4 - Left	21218996	Andrade et al. 2019		
10714438	DPMpm2 ppFB 2 - Left	21218996	Andrade et al. 2019		
10763235	DPMm1 s NB Left	21218996	Andrade et al. 2019		
10764796	DPMm1 s Left	21218996	Andrade et al. 2019		
10794801	DPMpm1 ppFB 5 - Right	21218996	Andrade et al. 2019		
10888799	CM4 s loSM 3 Left	21218996	Andrade et al. 2019		
10577349	DPMm1 upp comm s 5 Left	21218996	Andrade et al. 2019		
17378746	DPLc ant lat s 1 Right	21218996	Andrade et al. 2019		
17379121	BLAv12 ant s 2 Right	21218996	Andrade et al. 2019		
17379283	CM4-dm Tiny a right; CM4 dor med_r; CM4 dor ant 5	21218996	Andrade et al. 2019		
17475177	DPMm1 s Left	21218996	Andrade et al. 2019		
17472365	BAmd1 v s 1 Left	21218996	Andrade et al. 2019		
17472091	CPe s NB 1 Left	21218996	Andrade et al. 2019		
17470004	DPMpm1 s 1 Left	21218996	Andrade et al. 2019		
17437048	CPc s 2 Right- Lost at Gap	21218996	Andrade et al. 2019		
17436919	CP23 v s 1 Right	21218996	Andrade et al. 2019		
17390884	BLVa t s 3 Right (Lost to Gap)	21218996	Andrade et al. 2019		
17390827	BLVa t s 2 Right	21218996	Andrade et al. 2019		
17390766	BLVa t s 1 Right	21218996	Andrade et al. 2019		
17390746	BLVa t s 4 Right	21218996	Andrade et al. 2019		
17390677	BLVa t s 5 Right	21218996	Andrade et al. 2019		
17383068	BLP34 a s 5 Right	21218996	Andrade et al. 2019		
17380305	CP23 v s 5 Right	21218996	Andrade et al. 2019		
17380245	BLVp2 s 2 Right	21218996	Andrade et al. 2019		
17380214	BLVp2 s 4 Right	21218996	Andrade et al. 2019		
17380192	BLVp2 s 3 Right	21218996	Andrade et al. 2019		
17380013	BLVp2 s 1 Right	21218996	Andrade et al. 2019		
10891371	CM4 s dor pos MEF 5 Left	21218996	Andrade et al. 2019		
10903519	DPMpm2 s 1 Left	21218996	Andrade et al. 2019		
10919351	DPMpm2 s loSM 4 Left	21218996	Andrade et al. 2019		
10920017	DPMpm2 s NB 1 Left	21218996	Andrade et al. 2019		
12204694	DPMpm1 ppFB 1 - Right	21218996	Andrade et al. 2019		
12032517	DPMl12 ant s 3 Right	21218996	Andrade et al. 2019		
11509767	DPMpm1 s 2 Right	21218996	Andrade et al. 2019		
11509597	DPMpm1 s 4 Right	21218996	Andrade et al. 2019		
11463379	CM4 s ven 2 Right	21218996	Andrade et al. 2019		
11313556	DPMm1 desc s lat 1 Left	21218996	Andrade et al. 2019		
11311591	DPMm1 Left	21218996	Andrade et al. 2019		
11215773	BLVa12 b s 1 Right	21218996	Andrade et al. 2019		
12206139	DPMm2 ppFB ant dor s 1 Right	21218996	Andrade et al. 2019		
17376845	TR BAlv s 2 Right	21218996	Andrade et al. 2019		
11190781	BLVp2 s 1 Left	21218996	Andrade et al. 2019		
11190385	BLP34 a s 4 Left	21218996	Andrade et al. 2019		
11179035	BLVa12 b s 2 Right	21218996	Andrade et al. 2019		
11126336	DPMm1 ppFB s 3 Right	21218996	Andrade et al. 2019		
11190809	BLP34 b s 2 Left	21218996	Andrade et al. 2019		
11085317	CM4 s GC 1 Left	21218996	Andrade et al. 2019		
10924217	DPMm1 s Left	21218996	Andrade et al. 2019		
10939614	non-neuron? 10939615	21218996	Andrade et al. 2019		
10945119	BLVp2 s 5 Right	21218996	Andrade et al. 2019		
10961772	DPMm2 ppFB ant dor s 1 Left	21218996	Andrade et al. 2019		
10974309	DPMpm1 s 4 Left	21218996	Andrade et al. 2019		
10993782	DPMm1 upp comm s 3 Left	21218996	Andrade et al. 2019		
10993787	DPMm1 upp comm s 1 Left	21218996	Andrade et al. 2019		
10994942	DPMm1 upp comm s 2 Left	21218996	Andrade et al. 2019		
11095260	CM4 s loSM 6 Left	21218996	Andrade et al. 2019		
17352444	BLP12 a s 3 Right	21218996	Andrade et al. 2019		
10995187	DPMm1 Left	21218996	Andrade et al. 2019		
11022929	DPMpm2 s loSM 2 Left	21218996	Andrade et al. 2019		
11030926	DPMpm2 s 3 Left	21218996	Andrade et al. 2019		
11032107	SU neuron s 11032108 left	21218996	Andrade et al. 2019		
6446394	PDM-DN_left	21224835	Tastekin et al. 2018		
9753418	LH-LN2_right	21224835	Tastekin et al. 2018		
5462159	PDM-DN_right	21224835	Tastekin et al. 2018		
4680995	LHN-4	21224835	Tastekin et al. 2018	LH bilateral axon 3_left|LH-10	
12813847	CN-27	21224835	Tastekin et al. 2018	LH Processor_right|MB2ON-106	
17038587	CN-29	21224835	Tastekin et al. 2018	MJ: LNM_downstream4_left|MB2IN-130|MB2ON-105	
17361757	CN-27	21224835	Tastekin et al. 2018	LH Processor_left|MB2ON-106	
17806341	LHN-4	21224835	Tastekin et al. 2018	LH bilateral axon 3_right|LH-10	
8065771	CN-29	21224835	Tastekin et al. 2018	MJ: LNM_downstream4_right|MB2IN-130|MB2ON-105	
5769582	LH-LN2_left	21224835	Tastekin et al. 2018		
11018254	CN-13	21228207	Eschbach, Fushiki et al. 2020	G ; 4th order Thermo (Stops Halfway); DALcm12 L m ant lat 10_left|MB2IN-14|MB2ON-23|FB-13|FBN-6	
17980792	FB2IN-17	21228207	Eschbach, Fushiki et al. 2020	Exclusive to 24; CP4 5 right|MB2IN-92|MB2ON-263	
15668309	CN-14	21228207	Eschbach, Fushiki et al. 2020	J ; Mid DPMpl lat  (F4 pair)_left|MB2IN-23|MB2ON-46|FB-21|FAN-11	
15623649	FB2IN-12	21228207	Eschbach, Fushiki et al. 2020	Mickey Mouse_left|MB2IN-77	
15480928	CN-13	21228207	Eschbach, Fushiki et al. 2020	G ; 4th order Thermo (Stops Halfway); DALcm12 L m ant lat 10_right|MB2IN-14|MB2ON-23|FB-13|FBN-6	
15343835	FB2IN-9	21228207	Eschbach, Fushiki et al. 2020	CP23 d 13_left|MB2IN-66	
14540633	CN-36	21228207	Eschbach, Fushiki et al. 2020	B ; DALcm12 m ant lat 5_left|MB2IN-10|MB2ON-18|FB-9|FAN-4	
14313750	CN-12	21228207	Eschbach, Fushiki et al. 2020	E ; BAMD PN_left|MB2IN-17|MB2ON-32|FB-16|FBN-8	
14158399	FB2IN-21	21228207	Eschbach, Fushiki et al. 2020	AF12: CP23 d 1_left|MB2IN-88|MB2ON-264	
15741865	CN-32	21228207	Eschbach, Fushiki et al. 2020	C ; DALcl12 L d 2_left|MB2IN-20|MB2ON-43|FB-18|FBN-10	
14083681	CN-19	21228207	Eschbach, Fushiki et al. 2020	X ; F1 pair; DALcm12 L m ant lat 9_right|MB2IN-18|MB2ON-33|FB-17|FBN-9	
14000746	CN-33	21228207	Eschbach, Fushiki et al. 2020	U ; Convergence Sibling; DALcm12 m ant lat 12_left|MB2IN-13|MB2ON-22|FB-12|FAN-7	
13863331	CN-48	21228207	Eschbach, Fushiki et al. 2020	Bridge I_right|MB2IN-32|MB2ON-98|LH-5|FB-28|FBN-15|LHN-12	
13852833	FB2IN-4	21228207	Eschbach, Fushiki et al. 2020	CP23 d 5_left|MB2IN-34|MB2ON-173	
13743125	CN-31	21228207	Eschbach, Fushiki et al. 2020	ASB B1 left|MB2IN-41|MB2ON-182|FB-42|FBN-26	
13210358	FB2IN-19	21228207	Eschbach, Fushiki et al. 2020	Headphone_right|MB2IN-74	
13197236	CN-7	21228207	Eschbach, Fushiki et al. 2020	M ; F6 pair_left|MB2IN-35|MB2ON-101|FB-30|FBN-17	
12704069	CN-21	21228207	Eschbach, Fushiki et al. 2020	K ; DPLam med _right|MB2IN-5|MB2ON-10|FB-5|FBN-4	
14077179	FB2IN-2	21228207	Eschbach, Fushiki et al. 2020	MBE34-like_right; Right Handlebar?_TODO|MB2IN-19|MB2ON-162	
12398622	FB2IN-7	21228207	Eschbach, Fushiki et al. 2020	MBON-F-V8;14+4 cell body close to other relays the other side, left |MB2IN-56	
15766806	CN-48	21228207	Eschbach, Fushiki et al. 2020	Bridge I_left|MB2IN-32|MB2ON-98|LH-5|FB-28|FBN-15|LHN-12	
16475849	CN-25	21228207	Eschbach, Fushiki et al. 2020	AT ; DPMpm2 1_left|MB2IN-39|MB2ON-117|FB-34|FAN-12	
20443457	MB2IN-77	21228207	Eschbach, Fushiki et al. 2020	Mickey Mouse_right; BLP12 b 2|FB2IN-12	
19271710	FB2IN-6	21228207	Eschbach, Fushiki et al. 2020	AS ; Right DAL neuron R|MB2IN-48|MB2ON-198	
18084995	FB2IN-20	21228207	Eschbach, Fushiki et al. 2020	N6_right|MB2IN-106	
18035864	FB2IN-3	21228207	Eschbach, Fushiki et al. 2020	neuron 18035865 left|MB2IN-24|MB2ON-166	
17854345	CN-31	21228207	Eschbach, Fushiki et al. 2020	ASB B1 right|MB2IN-41|MB2ON-182|FB-42|FBN-26	
17784367	FB2IN-21	21228207	Eschbach, Fushiki et al. 2020	EX 2 ; Right (?)|MB2IN-88|MB2ON-264	
17280216	FB2IN-13	21228207	Eschbach, Fushiki et al. 2020	DALv23 L subMB 1 or 2_left|MB2IN-79	
16160495	FB2IN-16	21228207	Eschbach, Fushiki et al. 2020	2+5 BLAd ant lat 1_left|MB2IN-89	
17177005	FB2IN-5	21228207	Eschbach, Fushiki et al. 2020	BL 2 : Left|MB2IN-43|MB2ON-189	
17176767	FB2IN-18	21228207	Eschbach, Fushiki et al. 2020	bilateral-3 L|MB2IN-72	
17165711	CN-14	21228207	Eschbach, Fushiki et al. 2020	J ; Mid DPMpl lat  (F4 pair)_right|MB2IN-23|MB2ON-46|FB-21|FAN-11	
17150791	CN-10	21228207	Eschbach, Fushiki et al. 2020	AB_left|MB2IN-6|MB2ON-11|FB-6|FAN-2	
16848475	FB2IN-17	21228207	Eschbach, Fushiki et al. 2020	Exclusive to 24; CP4 5 -left|MB2IN-92|MB2ON-263	
16823703	CN-25	21228207	Eschbach, Fushiki et al. 2020	AT ; DPMpm2 1_right|MB2IN-39|MB2ON-117|FB-34|FAN-12	
16699958	CN-33	21228207	Eschbach, Fushiki et al. 2020	U ; Convergence Sibling; DALcm12 m ant lat 12_right|MB2IN-13|MB2ON-22|FB-12|FAN-7	
16691937	CN-37	21228207	Eschbach, Fushiki et al. 2020	A ; 4th order Thermo_right|MB2IN-2|MB2ON-7|FB-2|FBN-2	
17176781	FB2IN-18	21228207	Eschbach, Fushiki et al. 2020	bilateral-3 R|MB2IN-72	
12262910	CN-38	21228207	Eschbach, Fushiki et al. 2020	W_left|MB2IN-12|MB2ON-21|FB-11|FAN-6	
15488316	FB2IN-8	21228207	Eschbach, Fushiki et al. 2020	contralateral in brain like A01 left|MB2IN-59|MB2ON-253	
11909406	CN-11	21228207	Eschbach, Fushiki et al. 2020	U3 ; bilateral-2_right|MB2IN-29|MB2ON-85|FB-25|FBN-12	
6597872	FB2IN-11	21228207	Eschbach, Fushiki et al. 2020	bilateral R|MB2IN-73	
6591182	FB2IN-11	21228207	Eschbach, Fushiki et al. 2020	bilateral L|MB2IN-73	
6290724	CN-32	21228207	Eschbach, Fushiki et al. 2020	C ; DALcl12 L d 2_right|MB2IN-20|MB2ON-43|FB-18|FBN-10	
5738449	CN-38	21228207	Eschbach, Fushiki et al. 2020	W_right|MB2IN-12|MB2ON-21|FB-11|FAN-6	
5321459	CN-43	21228207	Eschbach, Fushiki et al. 2020	O ; BAmd1 v_right|MB2IN-31|MB2ON-90|FB-27|FBN-14	
5091874	FB2IN-15	21228207	Eschbach, Fushiki et al. 2020	DPLm1(D CB)3_left|MB2IN-81	
4514494	CN-44	21228207	Eschbach, Fushiki et al. 2020	BG ; Baso-anterior target neuron #2 MB PN_right|MB2IN-8|MB2ON-15|FB-8|FAN-3	
8019816	FB2IN-5	21228207	Eschbach, Fushiki et al. 2020	BL 2 ; Right; CM13 med 1|MB2IN-43|MB2ON-189	
4473922	CN-36	21228207	Eschbach, Fushiki et al. 2020	B ; DALcm12 m ant lat 5_right|MB2IN-10|MB2ON-18|FB-9|FAN-4	
4337398	FB2IN-13	21228207	Eschbach, Fushiki et al. 2020	DALv23 sub MB 2_right|MB2IN-79	
4201555	FB2IN-10	21228207	Eschbach, Fushiki et al. 2020	DALv23 LAL 12 right|MB2IN-68|MB2ON-266	
4152272	FB2IN-14	21228207	Eschbach, Fushiki et al. 2020	DALv23 sub MB 1_right|MB2IN-80	
12233237	FB2IN-1	21228207	Eschbach, Fushiki et al. 2020	AF11: ipsi PDL left|MB2IN-9|MB2ON-160	
4103336	FB2IN-7	21228207	Eschbach, Fushiki et al. 2020	MBON-F-V8;14+4 cell body close to other relays, right|MB2IN-56	
